03_hivemind/next_fetch_time_s,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/global_samples_accumulated,_step,_timestamp,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,_runtime,03_hivemind/epoch_s,03_hivemind/global_epoch,04_peers/peer_1_epoch_oos
10.0,0,,4544,465,1680986549.0,2176.0,2304.0,70.87031945718556,1.0,1.0,4590,70.87031945718556,,,34.15,,,,2,397.6,0.0,36.67,574,,1,0.0
10.0,0,,4640,466,1680986550.0,2208.0,2336.0,70.91767668956706,1.0,1.0,4672,70.91767668956706,,,34.18,,,,2,396.18,0.0,36.69,575,,1,0.0
10.0,0,,4704,467,1680986551.0,2240.0,2400.0,70.9695533378737,1.0,1.0,4754,70.9695533378737,,,34.23,,,,2,394.73,0.0,36.69,576,,1,0.0
10.0,0,,4800,468,1680986552.0,2272.0,2432.0,71.04051057365012,1.0,1.0,4836,71.04051057365012,,,34.28,,,,2,393.18,0.0,36.69,577,,1,0.0
10.0,0,,4896,469,1680986553.0,2336.0,2464.0,71.09716066667912,1.0,1.0,4918,71.09716066667912,,,34.33,,,,2,391.71,0.0,36.71,578,,1,0.0
10.0,0,,4960,470,1680986555.0,2368.0,2528.0,71.13481889555591,1.0,1.0,5000,71.13481889555591,,,34.38,,,,2,390.35,0.0,36.71,580,,1,0.0
10.0,0,,5024,471,1680986556.0,2400.0,2560.0,71.14773170566414,1.0,1.0,5082,71.14773170566414,,,34.42,,,,2,389.13,0.0,36.72,581,,1,0.0
10.0,0,,5152,472,1680986557.0,2432.0,2592.0,71.03820795633595,1.0,1.0,5162,71.03820795633595,,,34.43,,,,2,388.6,0.0,36.72,582,,1,0.0
10.0,0,,5216,473,1680986558.0,2496.0,2656.0,71.07702356449052,1.0,1.0,5244,71.07702356449052,,,34.49,,,,2,387.24,0.0,36.55,583,,1,0.0
10.0,0,,5280,474,1680986559.0,2528.0,2688.0,71.11767481429166,1.0,1.0,5326,71.11767481429166,,,34.51,,,,2,385.87,0.0,36.56,584,,1,0.0
10.0,0,,5344,475,1680986560.0,2560.0,2720.0,71.1429092034634,1.0,1.0,5408,71.1429092034634,,,34.54,,,,2,384.58,0.0,36.57,585,,1,0.0
10.0,0,,5472,476,1680986561.0,2592.0,2752.0,71.16854847375456,1.0,1.0,5490,71.16854847375456,,,34.56,,,,2,383.29,0.0,36.59,586,,1,0.0
10.0,0,,5536,477,1680986563.0,2656.0,2816.0,71.18506015197288,1.0,1.0,5572,71.18506015197288,,,34.56,,,,2,382.05,0.0,36.61,588,,1,0.0
10.0,0,,5600,478,1680986564.0,2688.0,2848.0,71.20034542059744,1.0,1.0,5654,71.20034542059744,,,34.56,,,,2,380.82,0.0,36.62,589,,1,0.0
10.0,0,,5696,479,1680986565.0,2720.0,2880.0,71.21820757195644,1.0,1.0,5736,71.21820757195644,,,34.57,,,,2,379.57,0.0,36.63,590,,1,0.0
10.0,0,,5792,480,1680986566.0,2752.0,2944.0,71.2190091873772,1.0,1.0,5817,71.2190091873772,,,34.57,,,,2,378.42,0.0,36.65,591,,1,0.0
10.0,0,,5856,481,1680986567.0,2816.0,2976.0,71.23437004865835,1.0,1.0,5899,71.23437004865835,,,34.56,,,,2,377.18,0.0,36.65,592,,1,0.0
10.0,0,,5952,482,1680986568.0,2848.0,3008.0,71.233343580422,1.0,1.0,5981,71.233343580422,,,34.57,,,,2,376.04,0.0,36.67,593,,1,0.0
10.0,0,,6016,483,1680986569.0,2880.0,3072.0,71.22788867169126,1.0,1.0,6063,71.22788867169126,,,34.58,,,,2,374.93,0.0,36.65,594,,1,0.0
10.0,0,,6112,484,1680986571.0,2912.0,3104.0,71.1980593236933,1.0,1.0,6144,71.1980593236933,,,34.59,,,,2,373.94,0.0,36.63,596,,1,0.0
10.0,0,,6208,485,1680986572.0,2976.0,3136.0,71.19482042857119,1.0,1.0,6226,71.19482042857119,,,34.57,,,,2,372.81,0.0,36.63,597,,1,0.0
10.0,0,,6272,486,1680986573.0,3008.0,3200.0,71.2183899070027,1.0,1.0,6308,71.2183899070027,,,34.57,,,,2,371.54,0.0,36.62,598,,1,0.0
10.0,0,,6336,487,1680986574.0,3040.0,3232.0,71.20731612402956,1.0,1.0,6389,71.20731612402956,,,34.58,,,,2,370.45,0.0,36.63,599,,1,0.0
10.0,0,,6464,488,1680986575.0,3072.0,3264.0,71.22755673841264,1.0,1.0,6471,71.22755673841264,,,34.57,,,,2,369.19,0.0,36.64,600,,1,0.0
10.0,0,,6528,489,1680986576.0,3136.0,3328.0,71.23940945026351,1.0,1.0,6553,71.23940945026351,,,34.58,,,,2,367.98,0.0,36.65,601,,1,0.0
10.0,0,,6592,490,1680986578.0,3168.0,3360.0,71.2476611162688,1.0,1.0,6635,71.2476611162688,,,34.59,,,,2,366.79,0.0,36.65,603,,1,0.0
10.0,0,,6656,491,1680986579.0,3200.0,3392.0,71.22608559527713,1.0,1.0,6716,71.22608559527713,,,34.58,,,,2,365.76,0.0,36.66,604,,1,0.0
10.0,0,,6752,492,1680986580.0,3232.0,3424.0,71.19779506711608,1.0,1.0,6798,71.19779506711608,,,34.57,,,,2,364.77,0.0,36.65,605,,1,0.0
10.0,0,,6848,493,1680986581.0,3264.0,3488.0,71.18220064112587,1.0,1.0,6879,71.18220064112587,,,34.56,,,,2,363.7,0.0,36.64,606,,1,0.0
10.0,0,,6912,494,1680986582.0,3328.0,3520.0,71.18364214888084,1.0,1.0,6961,71.18364214888084,,,34.55,,,,2,362.54,0.0,36.63,607,,1,0.0
10.0,0,,7008,495,1680986583.0,3360.0,3552.0,71.19149972732771,1.0,1.0,7043,71.19149972732771,,,34.55,,,,2,361.35,0.0,36.63,608,,1,0.0
10.0,0,,7072,496,1680986584.0,3392.0,3616.0,71.1963686668752,1.0,1.0,7125,71.1963686668752,,,34.56,,,,2,360.17,0.0,36.63,609,,1,0.0
10.0,0,,7168,497,1680986586.0,3424.0,3648.0,71.20276153972793,1.0,1.0,7207,71.20276153972793,,,34.55,,,,2,358.99,0.0,36.64,611,,1,0.0
10.0,0,,7264,498,1680986587.0,3488.0,3680.0,71.20535491268033,1.0,1.0,7289,71.20535491268033,,,34.55,,,,2,357.83,0.0,36.66,612,,1,0.0
10.0,0,,7328,499,1680986588.0,3520.0,3744.0,71.18497952631441,1.0,1.0,7371,71.18497952631441,,,34.54,,,,2,356.78,0.0,36.66,613,,1,0.0
10.0,0,,7392,500,1680986589.0,3552.0,3776.0,71.18301590281538,1.0,1.0,7453,71.18301590281538,,,34.53,,,,2,355.64,0.0,36.66,614,,1,0.0
10.0,0,,7520,501,1680986590.0,3584.0,3808.0,71.14676817383076,1.0,1.0,7534,71.14676817383076,,,34.55,,,,2,354.67,0.0,36.63,615,,1,0.0
10.0,0,,7584,502,1680986591.0,3648.0,3872.0,71.15916234370135,1.0,1.0,7616,71.15916234370135,,,34.53,,,,2,353.46,0.0,36.61,616,,1,0.0
10.0,0,,7648,503,1680986592.0,3680.0,3904.0,71.15573199100257,1.0,1.0,7698,71.15573199100257,,,34.54,,,,2,352.33,0.0,36.62,617,,1,0.0
10.0,0,,7744,504,1680986594.0,3712.0,3936.0,71.13307167519517,1.0,1.0,7779,71.13307167519517,,,34.54,,,,2,351.3,0.0,36.61,619,,1,0.0
10.0,0,,7840,505,1680986595.0,3744.0,4000.0,71.1231547896644,1.0,1.0,7861,71.1231547896644,,,34.52,,,,2,350.2,0.0,36.61,620,,1,0.0
10.0,0,,7904,506,1680986596.0,3808.0,4032.0,71.12842891435531,1.0,1.0,7942,71.12842891435531,,,34.53,,,,2,349.02,0.0,36.59,621,,1,0.0
10.0,0,,8000,507,1680986597.0,3840.0,4064.0,71.13367197189395,1.0,1.0,8024,71.13367197189395,,,34.53,,,,2,347.85,0.0,36.6,622,,1,0.0
10.0,0,,8064,508,1680986598.0,3872.0,4128.0,71.13552296801915,1.0,1.0,8105,71.13552296801915,,,34.53,,,,2,346.7,0.0,36.6,623,,1,0.0
10.0,0,,8160,509,1680986599.0,3904.0,4160.0,71.11109505084096,1.0,1.0,8187,71.11109505084096,,,34.54,,,,2,345.67,0.0,36.6,624,,1,0.0
10.0,0,,8224,510,1680986600.0,3968.0,4192.0,71.1015924143278,1.0,1.0,8269,71.1015924143278,,,34.52,,,,2,344.57,0.0,36.59,625,,1,0.0
10.0,0,,8320,511,1680986602.0,4000.0,4224.0,71.09704718411959,1.0,1.0,8350,71.09704718411959,,,34.52,,,,2,343.44,0.0,36.59,627,,1,0.0
10.0,0,,8384,512,1680986603.0,4032.0,4288.0,71.09492833888702,1.0,1.0,8432,71.09492833888702,,,34.53,,,,2,342.31,0.0,36.57,628,,1,0.0
10.0,0,,8448,513,1680986604.0,4064.0,4320.0,71.08527395318384,1.0,1.0,8513,71.08527395318384,,,34.51,,,,2,341.21,0.0,36.58,629,,1,0.0
10.0,0,,8576,514,1680986605.0,4096.0,4352.0,71.06941573636678,1.0,1.0,8595,71.06941573636678,,,34.5,,,,2,340.14,0.0,36.59,630,,1,0.0
10.0,0,,8640,515,1680986606.0,4160.0,4416.0,71.0806861927443,1.0,1.0,8676,71.0806861927443,,,34.47,,,,2,338.94,0.0,36.6,631,,1,0.0
10.0,0,,8704,516,1680986607.0,4192.0,4448.0,71.0824309229852,1.0,1.0,8758,71.0824309229852,,,34.47,,,,2,337.78,0.0,36.61,632,,1,0.0
10.0,0,,8800,517,1680986609.0,4224.0,4480.0,71.05968687800053,1.0,1.0,8839,71.05968687800053,,,34.48,,,,2,336.74,0.0,36.6,634,,1,0.0
10.0,0,,8896,518,1680986610.0,4256.0,4544.0,71.02853527396661,1.0,1.0,8920,71.02853527396661,,,34.48,,,,2,335.75,0.0,36.58,635,,1,0.0
10.0,0,,8960,519,1680986611.0,4320.0,4576.0,71.03730638919978,1.0,1.0,9002,71.03730638919978,,,34.46,,,,2,334.55,0.0,36.57,636,,1,0.0
10.0,0,,9056,520,1680986612.0,4352.0,4608.0,71.06514730086138,1.0,1.0,9085,71.06514730086138,,,34.46,,,,2,333.26,0.0,36.57,637,,1,0.0
10.0,0,,9120,521,1680986613.0,4384.0,4672.0,71.08038047643566,1.0,1.0,9167,71.08038047643566,,,34.47,,,,2,332.03,0.0,36.59,638,,1,0.0
10.0,0,,9216,522,1680986614.0,4416.0,4704.0,71.07735124255913,1.0,1.0,9248,71.07735124255913,,,34.48,,,,2,330.9,0.0,36.6,639,,1,0.0
10.0,0,,9312,523,1680986615.0,4480.0,4736.0,71.06582954209334,1.0,1.0,9330,71.06582954209334,,,34.48,,,,2,329.81,0.0,36.6,640,,1,0.0
10.0,0,,9376,524,1680986617.0,4512.0,4800.0,71.0884812148356,1.0,1.0,9411,71.0884812148356,,,34.49,,,,2,328.56,0.0,36.57,642,,1,0.0
10.0,0,,9440,525,1680986618.0,4544.0,4832.0,71.09737719375403,1.0,1.0,9493,71.09737719375403,,,34.51,,,,2,327.37,0.0,36.58,643,,1,0.0
10.0,0,,9536,526,1680986619.0,4576.0,4864.0,71.1016049825235,1.0,1.0,9574,71.1016049825235,,,34.5,,,,2,326.2,0.0,36.59,644,,1,0.0
10.0,0,,9632,527,1680986620.0,4640.0,4896.0,71.102526029947,1.0,1.0,9656,71.102526029947,,,34.5,,,,2,325.05,0.0,36.6,645,,1,0.0
10.0,0,,9696,528,1680986621.0,4672.0,4960.0,71.10029442362448,1.0,1.0,9738,71.10029442362448,,,34.49,,,,2,323.91,0.0,36.61,646,,1,0.0
10.0,0,,9760,529,1680986622.0,4704.0,4992.0,71.08017208289992,1.0,1.0,9819,71.08017208289992,,,34.49,,,,2,322.86,0.0,36.61,647,,1,0.0
10.0,0,,9888,530,1680986623.0,4736.0,5024.0,71.07058684885504,1.0,1.0,9901,71.07058684885504,,,34.48,,,,2,321.75,0.0,36.6,648,,1,0.0
10.0,0,,9952,531,1680986625.0,4800.0,5088.0,71.08270063609964,1.0,1.0,9982,71.08270063609964,,,34.47,,,,2,320.55,0.0,36.6,650,,1,0.0
10.0,0,,10016,532,1680986626.0,4832.0,5120.0,71.09220535196583,1.0,1.0,10064,71.09220535196583,,,34.47,,,,2,319.36,0.0,36.61,651,,1,0.0
10.0,0,,10112,533,1680986627.0,4864.0,5152.0,71.07978438315851,1.0,1.0,10145,71.07978438315851,,,34.47,,,,2,318.27,0.0,36.62,652,,1,0.0
10.0,0,,10176,534,1680986628.0,4896.0,5216.0,71.04994032512563,1.0,1.0,10227,71.04994032512563,,,34.46,,,,2,317.26,0.0,36.62,653,,1,0.0
10.0,0,,10272,535,1680986629.0,4928.0,5248.0,71.04061326192664,1.0,1.0,10308,71.04061326192664,,,34.45,,,,2,316.15,0.0,36.6,654,,1,0.0
10.0,0,,10368,536,1680986630.0,4992.0,5280.0,71.04011491626295,1.0,1.0,10390,71.04011491626295,,,34.45,,,,2,315.0,0.0,36.59,655,,1,0.0
10.0,0,,10432,537,1680986631.0,5024.0,5344.0,71.04118963149804,1.0,1.0,10471,71.04118963149804,,,34.44,,,,2,313.86,0.0,36.6,656,,1,0.0
10.0,0,,10496,538,1680986633.0,5056.0,5376.0,71.03732878679594,1.0,1.0,10553,71.03732878679594,,,34.43,,,,2,312.72,0.0,36.61,658,,1,0.0
10.0,0,,10624,539,1680986634.0,5088.0,5408.0,71.0559939984359,1.0,1.0,10635,71.0559939984359,,,34.42,,,,2,311.49,0.0,36.62,659,,1,0.0
10.0,0,,10688,540,1680986635.0,5152.0,5472.0,71.08322182498651,1.0,1.0,10716,71.08322182498651,,,34.42,,,,2,310.22,0.0,36.64,660,,1,0.0
10.0,0,,10752,541,1680986636.0,5184.0,5504.0,71.10751743872935,1.0,1.0,10798,71.10751743872935,,,34.43,,,,2,308.97,0.0,36.66,661,,1,0.0
10.0,0,,10816,542,1680986637.0,5216.0,5536.0,71.10509278295575,1.0,1.0,10880,71.10509278295575,,,34.44,,,,2,307.83,0.0,36.67,662,,1,0.0
10.0,0,,10944,543,1680986638.0,5248.0,5568.0,71.09198680240698,1.0,1.0,10961,71.09198680240698,,,34.43,,,,2,306.74,0.0,36.67,663,,1,0.0
10.0,0,,11008,544,1680986640.0,5312.0,5632.0,71.10301878518328,1.0,1.0,11043,71.10301878518328,,,34.41,,,,2,305.55,0.0,36.68,665,,1,0.0
10.0,0,,11072,545,1680986641.0,5344.0,5664.0,71.11165250333367,1.0,1.0,11124,71.11165250333367,,,34.42,,,,2,304.37,0.0,36.68,666,,1,0.0
10.0,0,,11168,546,1680986642.0,5376.0,5696.0,71.12242910196765,1.0,1.0,11206,71.12242910196765,,,34.43,,,,2,303.17,0.0,36.68,667,,1,0.0
10.0,0,,11232,547,1680986643.0,5408.0,5760.0,71.10967515716092,1.0,1.0,11287,71.10967515716092,,,34.43,,,,2,302.08,0.0,36.69,668,,1,0.0
10.0,0,,11328,548,1680986644.0,5440.0,5792.0,71.09838561765244,1.0,1.0,11368,71.09838561765244,,,34.43,,,,2,300.99,0.0,36.68,669,,1,0.0
10.0,0,,11424,549,1680986645.0,5504.0,5824.0,71.06863304301537,1.0,1.0,11450,71.06863304301537,,,34.42,,,,2,299.97,0.0,36.68,670,,1,0.0
10.0,0,,11488,550,1680986646.0,5536.0,5888.0,71.07023147448386,1.0,1.0,11531,71.07023147448386,,,34.41,,,,2,298.81,0.0,36.66,671,,1,0.0
10.0,0,,11552,551,1680986648.0,5568.0,5920.0,71.0843927596442,1.0,1.0,11613,71.0843927596442,,,34.42,,,,2,297.6,0.0,36.65,673,,1,0.0
10.0,0,,11680,552,1680986649.0,5600.0,5952.0,71.08089732405404,1.0,1.0,11695,71.08089732405404,,,34.43,,,,2,296.47,0.0,36.66,674,,1,0.0
10.0,0,,11744,553,1680986650.0,5664.0,6016.0,71.07641187593917,1.0,1.0,11776,71.07641187593917,,,34.43,,,,2,295.34,0.0,36.65,675,,1,0.0
10.0,0,,11808,554,1680986651.0,5696.0,6048.0,71.08215423321478,1.0,1.0,11858,71.08215423321478,,,34.42,,,,2,294.17,0.0,36.65,676,,1,0.0
10.0,0,,11904,555,1680986652.0,5728.0,6080.0,71.10003926436694,1.0,1.0,11939,71.10003926436694,,,34.43,,,,2,292.95,0.0,36.65,677,,1,0.0
10.0,0,,12000,556,1680986653.0,5760.0,6144.0,71.05776391250254,1.0,1.0,12021,71.05776391250254,,,34.45,,,,2,291.98,0.0,36.65,678,,1,0.0
10.0,0,,12064,557,1680986654.0,5824.0,6176.0,71.05869265554915,1.0,1.0,12102,71.05869265554915,,,34.42,,,,2,290.83,0.0,36.64,679,,1,0.0
10.0,0,,12160,558,1680986656.0,5856.0,6208.0,71.08354799255193,1.0,1.0,12184,71.08354799255193,,,34.42,,,,2,289.57,0.0,36.64,681,,1,0.0
10.0,0,,12224,559,1680986657.0,5888.0,6272.0,71.10503244212043,1.0,1.0,12266,71.10503244212043,,,34.43,,,,2,288.33,0.0,36.65,682,,1,0.0
10.0,0,,12320,560,1680986658.0,5920.0,6304.0,71.09472107960633,1.0,1.0,12348,71.09472107960633,,,34.45,,,,2,287.23,0.0,36.66,683,,1,0.0
10.0,0,,12384,561,1680986659.0,5984.0,6336.0,71.10883075259906,1.0,1.0,12430,71.10883075259906,,,34.43,,,,2,286.02,0.0,36.66,684,,1,0.0
10.0,0,,12480,562,1680986660.0,6016.0,6368.0,71.1392692948782,1.0,1.0,12512,71.1392692948782,,,34.44,,,,2,284.74,0.0,36.67,685,,1,0.0
10.0,0,,12544,563,1680986661.0,6048.0,6432.0,71.15176418292337,1.0,1.0,12593,71.15176418292337,,,34.45,,,,2,283.55,0.0,36.69,686,,1,0.0
10.0,0,,12640,564,1680986662.0,6080.0,6464.0,71.15171946789371,1.0,1.0,12675,71.15171946789371,,,34.46,,,,2,282.4,0.0,36.7,687,,1,0.0
10.0,0,,12736,565,1680986664.0,6144.0,6496.0,71.16030669119687,1.0,1.0,12757,71.16030669119687,,,34.46,,,,2,281.22,0.0,36.69,689,,1,0.0
10.0,0,,12800,566,1680986665.0,6176.0,6560.0,71.16385022697659,1.0,1.0,12838,71.16385022697659,,,34.47,,,,2,280.05,0.0,36.69,690,,1,0.0
10.0,0,,12864,567,1680986666.0,6208.0,6592.0,71.18132335320651,1.0,1.0,12920,71.18132335320651,,,34.47,,,,2,278.83,0.0,36.69,691,,1,0.0
10.0,0,,12960,568,1680986667.0,6240.0,6624.0,71.19822630663688,1.0,1.0,13003,71.19822630663688,,,34.49,,,,2,277.61,0.0,36.69,692,,1,0.0
10.0,0,,13056,569,1680986668.0,6272.0,6688.0,71.2045062267587,1.0,1.0,13085,71.2045062267587,,,34.51,,,,2,276.43,0.0,36.69,693,,1,0.0
10.0,0,,13120,570,1680986669.0,6336.0,6720.0,71.19954799649045,1.0,1.0,13167,71.19954799649045,,,34.52,,,,2,275.3,0.0,36.69,694,,1,0.0
10.0,0,,13216,571,1680986671.0,6368.0,6752.0,71.197841220813,1.0,1.0,13249,71.197841220813,,,34.51,,,,2,274.16,0.0,36.69,696,,1,0.0
10.0,0,,13280,572,1680986672.0,6400.0,6816.0,71.20671645037929,1.0,1.0,13330,71.20671645037929,,,34.52,,,,2,272.97,0.0,36.68,697,,1,0.0
10.0,0,,13376,573,1680986673.0,6432.0,6848.0,71.19775406672251,1.0,1.0,13412,71.19775406672251,,,34.53,,,,2,271.86,0.0,36.68,698,,1,0.0
10.0,0,,13472,574,1680986674.0,6496.0,6880.0,71.19949446355173,1.0,1.0,13494,71.19949446355173,,,34.51,,,,2,270.7,0.0,36.69,699,,1,0.0
10.0,0,,13536,575,1680986675.0,6528.0,6944.0,71.19660243947081,1.0,1.0,13576,71.19660243947081,,,34.51,,,,2,269.57,0.0,36.68,700,,1,0.0
10.0,0,,13600,576,1680986676.0,6560.0,6976.0,71.17991581560305,1.0,1.0,13657,71.17991581560305,,,34.52,,,,2,268.48,0.0,36.68,701,,1,0.0
10.0,0,,13728,577,1680986677.0,6592.0,7008.0,71.17713989595067,1.0,1.0,13739,71.17713989595067,,,34.5,,,,2,267.34,0.0,36.68,702,,1,0.0
10.0,0,,13792,578,1680986679.0,6656.0,7072.0,71.17030540345803,1.0,1.0,13821,71.17030540345803,,,34.5,,,,2,266.22,0.0,36.68,704,,1,0.0
10.0,0,,13856,579,1680986680.0,6688.0,7104.0,71.1841375439814,1.0,1.0,13903,71.1841375439814,,,34.5,,,,2,265.01,0.0,36.67,705,,1,0.0
10.0,0,,13952,580,1680986681.0,6720.0,7136.0,71.17985773407986,1.0,1.0,13985,71.17985773407986,,,34.5,,,,2,263.89,0.0,36.68,706,,1,0.0
10.0,0,,14048,581,1680986682.0,6752.0,7200.0,71.18487401114545,1.0,1.0,14066,71.18487401114545,,,34.5,,,,2,262.72,0.0,36.68,707,,1,0.0
10.0,0,,14112,582,1680986683.0,6816.0,7232.0,71.19441277236601,1.0,1.0,14148,71.19441277236601,,,34.49,,,,2,261.54,0.0,36.7,708,,1,0.0
10.0,0,,14176,583,1680986684.0,6848.0,7264.0,71.1994820441723,1.0,1.0,14230,71.1994820441723,,,34.5,,,,2,260.37,0.0,36.7,709,,1,0.0
10.0,0,,14272,584,1680986685.0,6880.0,7296.0,71.21561145965336,1.0,1.0,14312,71.21561145965336,,,34.5,,,,2,259.16,0.0,36.7,710,,1,0.0
10.0,0,,14368,585,1680986687.0,6912.0,7360.0,71.2283459192308,1.0,1.0,14394,71.2283459192308,,,34.51,,,,2,257.96,0.0,36.71,712,,1,0.0
10.0,0,,14432,586,1680986688.0,6976.0,7392.0,71.2176756023097,1.0,1.0,14476,71.2176756023097,,,34.51,,,,2,256.85,0.0,36.72,713,,1,0.0
10.0,0,,14528,587,1680986689.0,7008.0,7424.0,71.22978437194777,1.0,1.0,14558,71.22978437194777,,,34.51,,,,2,255.65,0.0,36.71,714,,1,0.0
10.0,0,,14592,588,1680986690.0,7040.0,7488.0,71.24129370896247,1.0,1.0,14640,71.24129370896247,,,34.51,,,,2,254.46,0.0,36.72,715,,1,0.0
10.0,0,,14656,589,1680986691.0,7072.0,7520.0,71.24932189525475,1.0,1.0,14722,71.24932189525475,,,34.51,,,,2,253.28,0.0,36.73,716,,1,0.0
10.0,0,,14784,590,1680986692.0,7104.0,7552.0,71.27144725737884,1.0,1.0,14804,71.27144725737884,,,34.52,,,,2,252.05,0.0,36.73,717,,1,0.0
10.0,0,,14848,591,1680986694.0,7168.0,7616.0,71.27019591668561,1.0,1.0,14886,71.27019591668561,,,34.53,,,,2,250.9,0.0,36.74,719,,1,0.0
10.0,0,,14912,592,1680986695.0,7200.0,7648.0,71.27195988361748,1.0,1.0,14968,71.27195988361748,,,34.54,,,,2,249.75,0.0,36.73,720,,1,0.0
10.0,0,,15008,593,1680986696.0,7232.0,7680.0,71.27825233655949,1.0,1.0,15050,71.27825233655949,,,34.54,,,,2,248.58,0.0,36.74,721,,1,0.0
10.0,0,,15104,594,1680986697.0,7264.0,7744.0,71.25629404677588,1.0,1.0,15132,71.25629404677588,,,34.54,,,,2,247.51,0.0,36.73,722,,1,0.0
10.0,0,,15168,595,1680986698.0,7328.0,7776.0,71.2362489818597,1.0,1.0,15213,71.2362489818597,,,34.53,,,,2,246.43,0.0,36.72,723,,1,0.0
10.0,0,,15264,596,1680986699.0,7360.0,7808.0,71.21200929155505,1.0,1.0,15295,71.21200929155505,,,34.54,,,,2,245.37,0.0,36.69,724,,1,0.0
10.0,0,,15328,597,1680986700.0,7392.0,7872.0,71.19777801153217,1.0,1.0,15377,71.19777801153217,,,34.53,,,,2,244.27,0.0,36.68,725,,1,0.0
10.0,0,,15424,598,1680986702.0,7424.0,7904.0,71.20541425761445,1.0,1.0,15458,71.20541425761445,,,34.52,,,,2,243.1,0.0,36.67,727,,1,0.0
10.0,0,,15520,599,1680986703.0,7488.0,7936.0,71.20563792449514,1.0,1.0,15540,71.20563792449514,,,34.53,,,,2,241.95,0.0,36.67,728,,1,0.0
10.0,0,,15584,600,1680986704.0,7520.0,8000.0,71.20570653346508,1.0,1.0,15622,71.20570653346508,,,34.52,,,,2,240.8,0.0,36.68,729,,1,0.0
10.0,0,,15648,601,1680986705.0,7552.0,8032.0,71.22942216131328,1.0,1.0,15703,71.22942216131328,,,34.52,,,,2,239.57,0.0,36.68,730,,1,0.0
10.0,0,,15776,602,1680986706.0,7584.0,8064.0,71.23979011342783,1.0,1.0,15786,71.23979011342783,,,34.54,,,,2,238.38,0.0,36.69,731,,1,0.0
10.0,0,,15840,603,1680986707.0,7648.0,8128.0,71.24441430989174,1.0,1.0,15867,71.24441430989174,,,34.54,,,,2,237.22,0.0,36.7,732,,1,0.0
10.0,0,,15904,604,1680986708.0,7680.0,8160.0,71.23488490098624,1.0,1.0,15949,71.23488490098624,,,34.55,,,,2,236.11,0.0,36.7,733,,1,0.0
10.0,0,,15968,605,1680986710.0,7712.0,8192.0,71.2382886689964,1.0,1.0,16031,71.2382886689964,,,34.54,,,,2,234.95,0.0,36.69,735,,1,0.0
10.0,0,,16096,606,1680986711.0,7744.0,8224.0,71.25805585558588,1.0,1.0,16112,71.25805585558588,,,34.54,,,,2,233.74,0.0,36.7,736,,1,0.0
10.0,0,,16160,607,1680986712.0,7808.0,8288.0,71.25745851658334,1.0,1.0,16194,71.25745851658334,,,34.55,,,,2,232.59,0.0,36.71,737,,1,0.0
10.0,0,,16224,608,1680986713.0,7840.0,8320.0,71.24452498991297,1.0,1.0,16277,71.24452498991297,,,34.55,,,,2,231.48,0.0,36.71,738,,1,0.0
10.0,0,,16320,609,1680986714.0,7872.0,8352.0,71.2203732902315,1.0,1.0,16358,71.2203732902315,,,34.55,,,,2,230.41,0.0,36.7,739,,1,0.0
10.0,0,,16416,610,1680986715.0,7904.0,8416.0,71.23845310478073,1.0,1.0,16440,71.23845310478073,,,34.55,,,,2,229.2,0.0,36.67,740,,1,0.0
10.0,0,,16480,611,1680986716.0,7968.0,8448.0,71.22995016990981,1.0,1.0,16522,71.22995016990981,,,34.57,,,,2,228.08,0.0,36.66,741,,1,0.0
10.0,0,,16576,612,1680986718.0,8000.0,8480.0,71.22613583637053,1.0,1.0,16604,71.22613583637053,,,34.57,,,,2,226.94,0.0,36.66,743,,1,0.0
10.0,0,,16640,613,1680986719.0,8032.0,8544.0,71.20806985360917,1.0,1.0,16685,71.20806985360917,,,34.58,,,,2,225.86,0.0,36.65,744,,1,0.0
10.0,0,,16736,614,1680986720.0,8064.0,8576.0,71.2034560480879,1.0,1.0,16767,71.2034560480879,,,34.57,,,,2,224.72,0.0,36.64,745,,1,0.0
10.0,0,,16832,615,1680986721.0,8128.0,8608.0,71.20865115576896,1.0,1.0,16849,71.20865115576896,,,34.55,,,,2,223.56,0.0,36.65,746,,1,0.0
10.0,0,,16896,616,1680986722.0,8160.0,8672.0,71.22720452262851,1.0,1.0,16931,71.22720452262851,,,34.54,,,,2,222.34,0.0,36.66,747,,1,0.0
10.0,0,,16960,617,1680986723.0,8192.0,8704.0,71.21192048019296,1.0,1.0,17013,71.21192048019296,,,34.55,,,,2,221.24,0.0,36.68,748,,1,0.0
10.0,0,,17056,618,1680986725.0,8224.0,8736.0,71.2187898459115,1.0,1.0,17095,71.2187898459115,,,34.53,,,,2,220.06,0.0,36.68,750,,1,0.0
