03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
25862,143.59833028539964,4,25760,341,48.09,500,1,10.0,143.59833028539964,1683585815,0,6400.0,1.0,36.04,0.0,6368.0,1.0,0.0,35.96,35.36,0.0,1.0,6336.0,36.24,6400.0,1.0,0.0,,,,,,,
26053,143.59412089724268,4,25888,342,46.76,501,1,10.0,143.59412089724268,1683585816,0,6464.0,1.0,36.06,0.0,6432.0,1.0,0.0,35.94,35.35,0.0,1.0,6400.0,36.25,6464.0,1.0,0.0,,,,,,,
26244,143.5773358494463,4,26144,343,45.44,503,1,10.0,143.5773358494463,1683585818,0,6496.0,1.0,36.06,0.0,6464.0,1.0,0.0,35.93,35.35,0.0,1.0,6432.0,36.26,6496.0,1.0,0.0,,,,,,,
26434,143.56565760356534,4,26272,344,44.12,504,1,10.0,143.56565760356534,1683585819,0,6560.0,1.0,36.08,0.0,6528.0,1.0,0.0,35.92,35.31,0.0,1.0,6496.0,36.27,6560.0,1.0,0.0,,,,,,,
26625,143.5580807498545,4,26528,345,42.79,505,1,10.0,143.5580807498545,1683585820,0,6592.0,1.0,36.07,0.0,6560.0,1.0,0.0,35.92,35.31,0.0,1.0,6528.0,36.27,6592.0,1.0,0.0,,,,,,,
26815,143.5852633543954,4,26656,346,41.46,507,1,10.0,143.5852633543954,1683585822,0,6656.0,1.0,36.09,0.0,6624.0,1.0,0.0,35.91,35.3,0.0,1.0,6592.0,36.27,6656.0,1.0,0.0,,,,,,,
27006,143.5578087381279,4,26912,347,40.14,508,1,10.0,143.5578087381279,1683585823,0,6688.0,1.0,36.08,0.0,6656.0,1.0,0.0,35.91,35.31,0.0,1.0,6624.0,36.28,6688.0,1.0,0.0,,,,,,,
27195,143.54304997782089,4,27040,348,38.82,509,1,10.0,143.54304997782089,1683585824,0,6752.0,1.0,36.1,0.0,6720.0,1.0,0.0,35.91,35.3,0.0,1.0,6688.0,36.25,6752.0,1.0,0.0,,,,,,,
27385,143.5320665524868,4,27296,349,37.5,511,1,10.0,143.5320665524868,1683585826,0,6784.0,1.0,36.08,0.0,6752.0,1.0,0.0,35.9,35.3,0.0,1.0,6720.0,36.26,6784.0,1.0,0.0,,,,,,,
27576,143.54953443159982,4,27424,350,36.17,512,1,10.0,143.54953443159982,1683585827,0,6848.0,1.0,36.06,0.0,6816.0,1.0,0.0,35.91,35.3,0.0,1.0,6784.0,36.26,6848.0,1.0,0.0,,,,,,,
27766,143.5345890962141,4,27680,351,34.85,513,1,10.0,143.5345890962141,1683585828,0,6880.0,1.0,36.08,0.0,6848.0,1.0,0.0,35.93,35.28,0.0,1.0,6816.0,36.25,6880.0,1.0,0.0,,,,,,,
27958,143.53327400894514,4,27808,352,33.51,515,1,10.0,143.53327400894514,1683585830,0,6944.0,1.0,36.09,0.0,6912.0,1.0,0.0,35.93,35.28,0.0,1.0,6880.0,36.23,6944.0,1.0,0.0,,,,,,,
28149,143.54749455586358,4,28032,353,32.18,516,1,10.0,143.54749455586358,1683585831,0,6976.0,1.0,36.09,0.0,6944.0,1.0,0.0,35.93,35.28,0.0,1.0,6912.0,36.24,6976.0,1.0,0.0,,,,,,,
28335,143.0251498193454,4,28192,354,31.0,517,1,10.0,143.0251498193454,1683585832,0,7040.0,1.0,36.1,0.0,7008.0,1.0,0.0,35.93,35.27,0.0,1.0,6944.0,36.25,7040.0,1.0,0.0,,,,,,,
28526,143.1030825390595,4,28416,355,29.64,519,1,10.0,143.1030825390595,1683585834,0,7072.0,1.0,36.1,0.0,7040.0,1.0,0.0,35.93,34.74,0.0,1.0,7008.0,36.26,7072.0,1.0,0.0,,,,,,,
28716,143.15202152661988,4,28576,356,28.3,520,1,10.0,143.15202152661988,1683585835,0,7136.0,1.0,36.1,0.0,7104.0,1.0,0.0,35.96,34.79,0.0,1.0,7040.0,36.26,7136.0,1.0,0.0,,,,,,,
28868,139.59767045108939,4,28768,357,27.94,521,1,10.0,139.59767045108939,1683585836,0,7168.0,1.0,36.1,0.0,7136.0,1.0,0.0,35.96,34.84,0.0,1.0,7072.0,36.26,7200.0,1.0,0.0,,,,,,,
29057,139.93208420087436,4,28928,358,26.52,523,1,10.0,139.93208420087436,1683585838,0,7232.0,1.0,36.1,0.0,7200.0,1.0,0.0,35.93,31.32,0.0,1.0,7104.0,36.25,7232.0,1.0,0.0,,,,,,,
29251,140.60730868183862,4,29152,359,25.01,524,1,10.0,140.60730868183862,1683585839,0,7264.0,1.0,36.11,0.0,7232.0,1.0,0.0,35.94,31.68,0.0,1.0,7136.0,36.21,7296.0,1.0,0.0,,,,,,,
29439,140.86950190634963,4,29312,360,23.63,525,1,10.0,140.86950190634963,1683585840,0,7328.0,1.0,36.11,0.0,7296.0,1.0,0.0,35.97,32.31,0.0,1.0,7200.0,36.22,7328.0,1.0,0.0,,,,,,,
29631,141.35451619935526,4,29536,361,22.19,527,1,10.0,141.35451619935526,1683585842,0,7360.0,1.0,36.1,0.0,7328.0,1.0,0.0,35.97,32.59,0.0,1.0,7232.0,36.21,7392.0,1.0,0.0,,,,,,,
29820,141.5773799972809,4,29696,362,20.82,528,1,10.0,141.5773799972809,1683585843,0,7424.0,1.0,36.11,0.0,7392.0,1.0,0.0,35.96,33.06,0.0,1.0,7296.0,36.22,7424.0,1.0,0.0,,,,,,,
30011,141.8851400032489,4,29888,363,19.43,529,1,10.0,141.8851400032489,1683585844,0,7456.0,1.0,36.11,0.0,7424.0,1.0,0.0,35.95,33.28,0.0,1.0,7328.0,36.23,7488.0,1.0,0.0,,,,,,,
30201,142.04120868952594,4,30080,364,18.07,531,1,10.0,142.04120868952594,1683585846,0,7520.0,1.0,36.1,0.0,7456.0,1.0,0.0,35.94,33.62,0.0,1.0,7392.0,36.22,7520.0,1.0,0.0,,,,,,,
30392,142.30127955513933,4,30272,365,16.7,532,1,9.54,142.30127955513933,1683585847,0,7552.0,1.0,36.1,0.0,7520.0,1.0,0.0,35.94,33.77,0.0,1.0,7424.0,36.23,7584.0,1.0,0.0,,,,,,,
30581,142.35966022455509,4,30432,366,15.36,533,1,8.78,142.35966022455509,1683585848,0,7616.0,1.0,36.11,0.0,7552.0,1.0,0.0,35.93,34.03,0.0,1.0,7488.0,36.24,7616.0,1.0,0.0,,,,,,,
30772,142.60039769483464,4,30656,367,14.0,535,1,8.0,142.60039769483464,1683585850,0,7648.0,1.0,36.09,0.0,7616.0,1.0,0.0,35.94,34.13,0.0,1.0,7520.0,36.19,7648.0,1.0,0.0,,,,,,,
30962,142.70850746317612,4,30848,368,12.66,536,1,7.23,142.70850746317612,1683585851,0,7712.0,1.0,36.11,0.0,7648.0,1.0,0.0,35.95,34.32,0.0,1.0,7584.0,36.21,7712.0,1.0,0.0,,,,,,,
31152,142.853321682069,4,31040,369,11.31,537,1,6.46,142.853321682069,1683585852,0,7744.0,1.0,36.1,0.0,7712.0,1.0,0.0,35.98,34.42,0.0,1.0,7616.0,36.21,7776.0,1.0,0.0,,,,,,,
31343,142.92453127404593,4,31232,370,9.97,538,1,5.7,142.92453127404593,1683585853,0,7808.0,1.0,36.09,0.0,7744.0,1.0,0.0,35.99,34.57,0.0,1.0,7680.0,36.2,7808.0,1.0,0.0,,,,,,,
31533,142.93101181420016,4,31392,371,8.64,540,1,4.94,142.93101181420016,1683585855,0,7840.0,1.0,36.08,0.0,7808.0,1.0,0.0,36.01,34.62,0.0,1.0,7712.0,36.21,7872.0,1.0,0.0,,,,,,,
31723,142.99322631990566,4,31616,372,7.31,541,1,4.18,142.99322631990566,1683585856,0,7904.0,1.0,36.08,0.0,7840.0,1.0,0.0,35.99,34.66,0.0,1.0,7744.0,36.2,7904.0,1.0,0.0,,,,,,,
31912,142.9832936599645,4,31744,373,5.99,542,1,3.42,142.9832936599645,1683585857,0,7936.0,1.0,36.07,0.0,7904.0,1.0,0.0,35.98,34.74,0.0,1.0,7808.0,36.2,7968.0,1.0,0.0,,,,,,,
32103,143.11666960338815,4,31968,374,4.65,544,1,2.66,143.11666960338815,1683585859,0,7968.0,1.0,36.06,0.0,7936.0,1.0,0.0,35.97,34.76,0.0,1.0,7840.0,36.18,8000.0,1.0,0.0,,,,,,,
32293,143.1684460755783,4,32128,375,3.32,545,1,1.9,143.1684460755783,1683585860,0,8032.0,1.0,36.08,0.0,8000.0,1.0,0.0,35.99,34.84,0.0,1.0,7904.0,36.2,8032.0,1.0,0.0,,,,,,,
32484,143.24139958615234,4,32384,376,1.99,546,1,1.13,143.24139958615234,1683585861,0,8064.0,1.0,36.08,0.0,8032.0,1.0,0.0,35.98,34.9,0.0,1.0,7936.0,36.2,8096.0,1.0,0.0,,,,,,,
32674,143.29990167319448,4,32512,377,0.66,548,1,0.5,143.29990167319448,1683585863,0,8128.0,1.0,36.08,0.0,8096.0,1.0,0.0,35.99,34.95,0.0,1.0,8000.0,36.22,8160.0,1.0,0.0,,,,,,,
32864,143.2878484850882,4,32768,378,0.0,549,1,0.5,143.2878484850882,1683585864,0,8160.0,1.0,36.09,0.0,8128.0,1.0,0.0,36.01,34.96,0.0,1.0,8032.0,36.23,8192.0,1.0,0.0,,,,,,,
33054,143.2724957810754,4,32832,379,0.0,550,1,0.5,143.2724957810754,1683585865,0,8224.0,1.0,36.09,0.0,8192.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
33244,143.2724957810754,4,32832,380,0.0,552,1,0.5,143.2724957810754,1683585867,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
33433,143.2724957810754,4,32832,381,0.0,553,1,0.5,143.2724957810754,1683585868,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
33622,143.2724957810754,4,32832,382,0.0,554,1,0.5,143.2724957810754,1683585869,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
33812,143.2724957810754,4,32832,383,0.0,556,1,0.5,143.2724957810754,1683585871,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34001,143.2724957810754,4,32832,384,0.0,557,1,0.5,143.2724957810754,1683585872,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34191,143.2724957810754,4,32832,385,0.0,558,1,0.5,143.2724957810754,1683585873,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34380,143.2724957810754,4,32832,386,0.0,560,1,0.5,143.2724957810754,1683585875,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34570,143.2724957810754,4,32832,387,0.0,561,1,0.5,143.2724957810754,1683585876,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34760,143.2724957810754,4,32832,388,0.0,562,1,0.5,143.2724957810754,1683585877,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
34949,143.2724957810754,4,32832,389,0.0,564,1,0.5,143.2724957810754,1683585879,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
35139,143.2724957810754,4,32832,390,0.0,565,1,0.5,143.2724957810754,1683585880,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
35329,143.2724957810754,4,32832,391,0.0,566,1,0.5,143.2724957810754,1683585881,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
35519,143.2724957810754,4,32832,392,0.0,568,1,0.5,143.2724957810754,1683585883,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
35709,143.2724957810754,4,32832,393,0.0,569,1,0.5,143.2724957810754,1683585884,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
35899,143.2724957810754,4,32832,394,0.0,570,1,0.5,143.2724957810754,1683585885,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
36088,143.2724957810754,4,32832,395,0.0,572,1,0.5,143.2724957810754,1683585887,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
36277,143.2724957810754,4,32832,396,0.0,573,1,0.5,143.2724957810754,1683585888,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
36467,143.2724957810754,4,32832,397,0.0,574,1,0.5,143.2724957810754,1683585889,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
36657,143.2724957810754,4,32832,398,0.0,576,1,0.5,143.2724957810754,1683585891,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
36847,143.2724957810754,4,32832,399,0.0,577,1,0.5,143.2724957810754,1683585892,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
179,143.2724957810754,4,0,400,227.46,578,2,10.0,143.2724957810754,1683585893,0,8256.0,1.0,36.07,0.0,8224.0,1.0,0.0,35.98,35.0,0.0,1.0,8096.0,36.22,8256.0,1.0,0.0,,,,,,,
391,146.127968909283,4,256,401,221.57,580,2,10.0,146.127968909283,1683585895,0,0.0,2.0,36.07,0.0,0.0,2.0,0.0,35.98,35.0,0.0,2.0,0.0,36.22,0.0,2.0,0.0,256.41373041737825,0.0,65632.0,32832.0,0.0,128.04306519217053,2.0
584,146.05534778867627,4,480,402,220.35,581,2,10.0,146.05534778867627,1683585896,0,64.0,2.0,36.74,0.0,64.0,2.0,0.0,36.71,35.79,0.0,2.0,64.0,36.89,64.0,2.0,0.0,,,,,,,
777,145.96635439956043,4,640,403,219.17,582,2,10.0,145.96635439956043,1683585897,0,128.0,2.0,36.7,0.0,96.0,2.0,0.0,36.7,35.79,0.0,2.0,128.0,36.86,128.0,2.0,0.0,,,,,,,
970,145.88670876479728,4,832,404,217.96,584,2,10.0,145.88670876479728,1683585899,0,160.0,2.0,36.66,0.0,160.0,2.0,0.0,36.65,35.81,0.0,2.0,160.0,36.85,160.0,2.0,0.0,,,,,,,
1178,147.57883007062716,4,1056,405,214.05,585,2,10.0,147.57883007062716,1683585900,0,224.0,2.0,36.63,0.0,192.0,2.0,0.0,36.65,35.8,0.0,2.0,192.0,36.81,224.0,2.0,0.0,,,,,,,
1388,149.04054268558838,4,1280,406,210.55,586,2,10.0,149.04054268558838,1683585901,0,256.0,2.0,36.6,0.0,256.0,2.0,0.0,36.6,35.79,0.0,2.0,256.0,38.58,288.0,2.0,0.0,,,,,,,
1591,149.75651704422722,4,1408,407,208.18,587,2,10.0,149.75651704422722,1683585902,0,320.0,2.0,38.1,0.0,320.0,2.0,0.0,38.01,37.28,0.0,2.0,320.0,35.65,320.0,2.0,0.0,,,,,,,
1780,148.74151625580157,4,1664,408,208.33,589,2,10.0,148.74151625580157,1683585904,0,352.0,2.0,37.92,0.0,352.0,2.0,0.0,38.99,37.13,0.0,2.0,352.0,35.71,352.0,2.0,0.0,,,,,,,
1972,148.21551037009857,4,1824,409,207.78,590,2,10.0,148.21551037009857,1683585905,0,416.0,2.0,37.59,0.0,416.0,2.0,0.0,38.42,36.85,0.0,2.0,416.0,35.88,416.0,2.0,0.0,,,,,,,
2163,147.60319812780375,4,2048,410,207.35,591,2,10.0,147.60319812780375,1683585906,0,480.0,2.0,37.36,0.0,448.0,2.0,0.0,38.15,36.75,0.0,2.0,448.0,35.96,448.0,2.0,0.0,,,,,,,
2355,147.2435632419855,4,2176,411,206.55,593,2,10.0,147.2435632419855,1683585908,0,512.0,2.0,37.21,0.0,512.0,2.0,0.0,37.75,36.56,0.0,2.0,512.0,36.08,512.0,2.0,0.0,,,,,,,
2545,146.640240011797,4,2432,412,206.11,594,2,10.0,146.640240011797,1683585909,0,544.0,2.0,37.08,0.0,544.0,2.0,0.0,37.55,36.48,0.0,2.0,544.0,36.14,544.0,2.0,0.0,,,,,,,
2737,146.40152907480172,4,2560,413,205.13,595,2,10.0,146.40152907480172,1683585910,0,608.0,2.0,36.85,0.0,608.0,2.0,0.0,37.21,36.35,0.0,2.0,608.0,36.24,608.0,2.0,0.0,,,,,,,
2927,145.9883987107277,4,2816,414,204.41,597,2,10.0,145.9883987107277,1683585912,0,640.0,2.0,36.75,0.0,640.0,2.0,0.0,37.07,36.3,0.0,2.0,640.0,36.28,640.0,2.0,0.0,,,,,,,
3118,145.79291937616932,4,2944,415,203.37,598,2,10.0,145.79291937616932,1683585913,0,704.0,2.0,36.61,0.0,704.0,2.0,0.0,36.82,36.21,0.0,2.0,704.0,36.35,704.0,2.0,0.0,,,,,,,
3307,145.42717494027994,4,3200,416,202.59,599,2,10.0,145.42717494027994,1683585914,0,736.0,2.0,36.53,0.0,736.0,2.0,0.0,36.71,36.17,0.0,2.0,736.0,36.38,736.0,2.0,0.0,,,,,,,
3497,145.25668008401863,4,3328,417,201.51,601,2,10.0,145.25668008401863,1683585916,0,800.0,2.0,36.41,0.0,800.0,2.0,0.0,36.48,36.1,0.0,2.0,800.0,36.43,800.0,2.0,0.0,,,,,,,
3686,144.9333596175647,4,3584,418,200.66,602,2,10.0,144.9333596175647,1683585917,0,832.0,2.0,36.36,0.0,832.0,2.0,0.0,36.38,36.06,0.0,2.0,832.0,36.46,832.0,2.0,0.0,,,,,,,
3876,144.78179158699618,4,3712,419,199.56,603,2,10.0,144.78179158699618,1683585918,0,896.0,2.0,36.25,0.0,896.0,2.0,0.0,36.2,35.97,0.0,2.0,896.0,36.5,896.0,2.0,0.0,,,,,,,
4071,144.47401924560288,4,3968,420,198.63,605,2,10.0,144.47401924560288,1683585920,0,928.0,2.0,36.21,0.0,928.0,2.0,0.0,36.12,35.94,0.0,2.0,928.0,36.51,928.0,2.0,0.0,,,,,,,
4261,144.36499404972773,4,4096,421,197.46,606,2,10.0,144.36499404972773,1683585921,0,992.0,2.0,36.11,0.0,992.0,2.0,0.0,35.97,35.87,0.0,2.0,992.0,36.52,992.0,2.0,0.0,,,,,,,
4452,144.16988546800818,4,4352,422,196.41,607,2,10.0,144.16988546800818,1683585922,0,1024.0,2.0,36.09,0.0,1024.0,2.0,0.0,35.9,35.87,0.0,2.0,1024.0,36.5,1024.0,2.0,0.0,,,,,,,
4641,144.06576389275102,4,4480,423,195.24,609,2,10.0,144.06576389275102,1683585924,0,1088.0,2.0,36.02,0.0,1088.0,2.0,0.0,35.75,35.85,0.0,2.0,1088.0,36.55,1088.0,2.0,0.0,,,,,,,
4830,143.8800147658315,4,4736,424,194.18,610,2,10.0,143.8800147658315,1683585925,0,1120.0,2.0,35.98,0.0,1120.0,2.0,0.0,35.68,35.86,0.0,2.0,1120.0,36.56,1120.0,2.0,0.0,,,,,,,
5019,143.76420545995617,4,4896,425,193.02,611,2,10.0,143.76420545995617,1683585926,0,1184.0,2.0,35.91,0.0,1184.0,2.0,0.0,35.55,35.86,0.0,2.0,1184.0,36.56,1184.0,2.0,0.0,,,,,,,
5211,143.6475932377673,4,5088,426,191.84,613,2,10.0,143.6475932377673,1683585928,0,1216.0,2.0,35.86,0.0,1216.0,2.0,0.0,35.5,35.85,0.0,2.0,1216.0,36.55,1248.0,2.0,0.0,,,,,,,
5401,143.56479100189284,4,5280,427,190.63,614,2,10.0,143.56479100189284,1683585929,0,1280.0,2.0,35.8,0.0,1248.0,2.0,0.0,35.45,35.84,0.0,2.0,1280.0,36.56,1280.0,2.0,0.0,,,,,,,
5590,143.49931840848683,4,5472,428,189.39,615,2,10.0,143.49931840848683,1683585930,0,1312.0,2.0,35.77,0.0,1312.0,2.0,0.0,35.38,35.85,0.0,2.0,1312.0,36.56,1344.0,2.0,0.0,,,,,,,
5780,143.4428210975343,4,5664,429,188.15,617,2,10.0,143.4428210975343,1683585932,0,1376.0,2.0,35.75,0.0,1344.0,2.0,0.0,35.34,35.86,0.0,2.0,1376.0,36.55,1376.0,2.0,0.0,,,,,,,
5970,143.434613989621,4,5824,430,186.83,618,2,10.0,143.434613989621,1683585933,0,1408.0,2.0,35.74,0.0,1408.0,2.0,0.0,35.29,35.86,0.0,2.0,1408.0,36.55,1440.0,2.0,0.0,,,,,,,
6159,143.3557452286493,4,6048,431,185.62,619,2,10.0,143.3557452286493,1683585934,0,1472.0,2.0,35.75,0.0,1440.0,2.0,0.0,35.27,35.86,0.0,2.0,1440.0,36.55,1472.0,2.0,0.0,,,,,,,
6349,143.36293405925832,4,6208,432,184.28,621,2,10.0,143.36293405925832,1683585936,0,1504.0,2.0,35.73,0.0,1504.0,2.0,0.0,35.24,35.87,0.0,2.0,1504.0,36.52,1536.0,2.0,0.0,,,,,,,
6539,143.32774579040586,4,6432,433,183.0,622,2,10.0,143.32774579040586,1683585937,0,1568.0,2.0,35.74,0.0,1536.0,2.0,0.0,35.22,35.88,0.0,2.0,1536.0,36.53,1568.0,2.0,0.0,,,,,,,
6729,143.34727797070738,4,6592,434,181.65,623,2,10.0,143.34727797070738,1683585938,0,1600.0,2.0,35.75,0.0,1600.0,2.0,0.0,35.2,35.84,0.0,2.0,1600.0,36.54,1632.0,2.0,0.0,,,,,,,
6919,143.34412431803196,4,6816,435,180.32,625,2,10.0,143.34412431803196,1683585940,0,1664.0,2.0,35.78,0.0,1632.0,2.0,0.0,35.19,35.83,0.0,2.0,1632.0,36.54,1664.0,2.0,0.0,,,,,,,
7111,143.420359750458,4,6976,436,178.9,626,2,10.0,143.420359750458,1683585941,0,1696.0,2.0,35.79,0.0,1696.0,2.0,0.0,35.19,35.82,0.0,2.0,1696.0,36.54,1728.0,2.0,0.0,,,,,,,
7300,143.37944623001536,4,7168,437,177.62,627,2,10.0,143.37944623001536,1683585942,0,1760.0,2.0,35.83,0.0,1728.0,2.0,0.0,35.2,35.83,0.0,2.0,1728.0,36.56,1760.0,2.0,0.0,,,,,,,
7491,143.4199380512889,4,7360,438,176.25,629,2,10.0,143.4199380512889,1683585944,0,1792.0,2.0,35.83,0.0,1760.0,2.0,0.0,35.21,35.8,0.0,2.0,1792.0,36.54,1824.0,2.0,0.0,,,,,,,
7681,143.419765931362,4,7552,439,174.92,630,2,10.0,143.419765931362,1683585945,0,1856.0,2.0,35.84,0.0,1824.0,2.0,0.0,35.24,35.8,0.0,2.0,1824.0,36.54,1856.0,2.0,0.0,,,,,,,
7871,143.4174947000417,4,7744,440,173.6,631,2,10.0,143.4174947000417,1683585946,0,1888.0,2.0,35.85,0.0,1856.0,2.0,0.0,35.24,35.78,0.0,2.0,1888.0,36.55,1920.0,2.0,0.0,,,,,,,
8061,143.3981875375583,4,7936,441,172.29,633,2,10.0,143.3981875375583,1683585948,0,1952.0,2.0,35.86,0.0,1920.0,2.0,0.0,35.25,35.77,0.0,2.0,1920.0,36.54,1952.0,2.0,0.0,,,,,,,
8252,143.45296540967172,4,8128,442,170.9,634,2,10.0,143.45296540967172,1683585949,0,1984.0,2.0,35.87,0.0,1952.0,2.0,0.0,35.26,35.74,0.0,2.0,1984.0,36.53,2016.0,2.0,0.0,,,,,,,
8442,143.45647773302264,4,8320,443,169.57,635,2,10.0,143.45647773302264,1683585950,0,2048.0,2.0,35.9,0.0,2016.0,2.0,0.0,35.29,35.74,0.0,2.0,2016.0,36.53,2048.0,2.0,0.0,,,,,,,
8633,143.4902546972159,4,8512,444,168.2,637,2,10.0,143.4902546972159,1683585952,0,2080.0,2.0,35.92,0.0,2048.0,2.0,0.0,35.3,35.73,0.0,2.0,2080.0,36.5,2112.0,2.0,0.0,,,,,,,
8824,143.48139441588847,4,8704,445,166.88,638,2,10.0,143.48139441588847,1683585953,0,2144.0,2.0,35.95,0.0,2112.0,2.0,0.0,35.32,35.72,0.0,2.0,2112.0,36.5,2144.0,2.0,0.0,,,,,,,
9014,143.52250701086055,4,8864,446,165.51,639,2,10.0,143.52250701086055,1683585954,0,2176.0,2.0,35.98,0.0,2144.0,2.0,0.0,35.33,35.69,0.0,2.0,2176.0,36.48,2208.0,2.0,0.0,,,,,,,
9205,143.50031785866497,4,9088,447,164.21,641,2,10.0,143.50031785866497,1683585956,0,2208.0,2.0,35.98,0.0,2208.0,2.0,0.0,35.38,35.68,0.0,2.0,2208.0,36.48,2240.0,2.0,0.0,,,,,,,
9395,143.57880119857737,4,9248,448,162.79,642,2,10.0,143.57880119857737,1683585957,0,2272.0,2.0,35.99,0.0,2240.0,2.0,0.0,35.38,35.67,0.0,2.0,2272.0,36.46,2304.0,2.0,0.0,,,,,,,
9586,143.60768459363732,4,9472,449,161.43,643,2,10.0,143.60768459363732,1683585958,0,2304.0,2.0,36.01,0.0,2304.0,2.0,0.0,35.45,35.66,0.0,2.0,2304.0,36.46,2336.0,2.0,0.0,,,,,,,
9777,143.6153848934756,4,9632,450,160.09,645,2,10.0,143.6153848934756,1683585960,0,2368.0,2.0,36.04,0.0,2336.0,2.0,0.0,35.47,35.65,0.0,2.0,2368.0,36.44,2400.0,2.0,0.0,,,,,,,
9968,143.63054923797117,4,9856,451,158.74,646,2,10.0,143.63054923797117,1683585961,0,2400.0,2.0,36.05,0.0,2400.0,2.0,0.0,35.5,35.64,0.0,2.0,2400.0,36.43,2432.0,2.0,0.0,,,,,,,
10159,143.7218003175683,4,10048,452,157.31,647,2,10.0,143.7218003175683,1683585962,0,2464.0,2.0,36.09,0.0,2432.0,2.0,0.0,35.52,35.62,0.0,2.0,2464.0,36.4,2496.0,2.0,0.0,,,,,,,
