04_peers/peer_2_samples_per_second,03_hivemind/global_samples_accumulated,04_peers/peer_3_epoch,03_hivemind/global_epoch,04_peers/peer_1_epoch_oos,04_peers/peer_2_epoch_oos,04_peers/peer_3_epoch_oos,03_hivemind/epoch_based_sps,_step,03_hivemind/epoch_s,03_hivemind/num_peers,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/estimated_current_samples,03_hivemind/undershot_TBS,04_peers/peer_2_samples_accumulated,_runtime,04_peers/peer_3_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,_timestamp,04_peers/peer_4_epoch,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/overshot_TBS,03_hivemind/eta_next_epoch_s,03_hivemind/total_training_samples,04_peers/peer_3_samples_accumulated,04_peers/peer_4_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_1_samples_per_second,04_peers/peer_4_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,04_peers/peer_4_samples_per_second
36.26,22080,2.0,2,0.0,0.0,0.0,,537,,4,2.0,2.0,22155,,5472.0,665,36.45,5440.0,145.58887481669777,1680787325.0,2.0,0,,,72.9,,5472.0,0.0,10.0,36.17,5536.0,,145.58887481669777,36.69
36.26,22240,2.0,2,0.0,0.0,0.0,,538,,4,2.0,2.0,22323,,5504.0,666,36.46,5472.0,145.60062239667022,1680787326.0,2.0,0,,,71.74,,5536.0,0.0,10.0,36.18,5568.0,,145.60062239667022,36.69
36.26,22400,2.0,2,0.0,0.0,0.0,,539,,4,2.0,2.0,22491,,5536.0,667,36.47,5536.0,145.63790562221936,1680787327.0,2.0,0,,,70.56,,5568.0,0.0,10.0,36.18,5600.0,,145.63790562221936,36.69
36.28,22592,2.0,2,0.0,0.0,0.0,,540,,4,2.0,2.0,22661,,5568.0,668,36.48,5568.0,145.62892299993635,1680787328.0,2.0,0,,,69.41,,5600.0,0.0,10.0,36.18,5664.0,,145.62892299993635,36.7
36.27,22752,2.0,2,0.0,0.0,0.0,,541,,4,2.0,2.0,22830,,5632.0,669,36.48,5600.0,145.6244539998542,1680787329.0,2.0,0,,,68.24,,5664.0,0.0,10.0,36.18,5696.0,,145.6244539998542,36.7
36.24,22912,2.0,2,0.0,0.0,0.0,,542,,4,2.0,2.0,23000,,5664.0,671,36.49,5664.0,145.64645542038994,1680787331.0,2.0,0,,,67.06,,5696.0,0.0,10.0,36.19,5728.0,,145.64645542038994,36.7
36.25,23104,2.0,2,0.0,0.0,0.0,,543,,4,2.0,2.0,23171,,5696.0,672,36.49,5696.0,145.6520909983018,1680787332.0,2.0,0,,,65.89,,5728.0,0.0,10.0,36.19,5792.0,,145.6520909983018,36.71
36.25,23264,2.0,2,0.0,0.0,0.0,,544,,4,2.0,2.0,23341,,5760.0,673,36.5,5728.0,145.66086885353994,1680787333.0,2.0,0,,,64.72,,5792.0,0.0,10.0,36.19,5824.0,,145.66086885353994,36.71
36.26,23424,2.0,2,0.0,0.0,0.0,,545,,4,2.0,2.0,23511,,5792.0,674,36.49,5792.0,145.6415321686266,1680787334.0,2.0,0,,,63.56,,5824.0,0.0,10.0,36.2,5856.0,,145.6415321686266,36.71
36.24,23616,2.0,2,0.0,0.0,0.0,,546,,4,2.0,2.0,23681,,5824.0,675,36.49,5824.0,145.67675896932067,1680787335.0,2.0,0,,,62.38,,5856.0,0.0,10.0,36.19,5920.0,,145.67675896932067,36.72
36.26,23776,2.0,2,0.0,0.0,0.0,,547,,4,2.0,2.0,23851,,5888.0,676,36.5,5856.0,145.68862995102478,1680787336.0,2.0,0,,,61.21,,5920.0,0.0,10.0,36.19,5952.0,,145.68862995102478,36.72
36.27,23936,2.0,2,0.0,0.0,0.0,,548,,4,2.0,2.0,24020,,5920.0,678,36.51,5920.0,145.6965296042509,1680787338.0,2.0,0,,,60.05,,5952.0,0.0,10.0,36.19,5984.0,,145.6965296042509,36.72
36.26,24128,2.0,2,0.0,0.0,0.0,,549,,4,2.0,2.0,24189,,5952.0,679,36.52,5952.0,145.67840824327448,1680787339.0,2.0,0,,,58.89,,5984.0,0.0,10.0,36.19,6048.0,,145.67840824327448,36.73
36.24,24256,2.0,2,0.0,0.0,0.0,,550,,4,2.0,2.0,24359,,6016.0,680,36.53,5984.0,145.66669350924818,1680787340.0,2.0,0,,,57.73,,6048.0,0.0,10.0,36.18,6080.0,,145.66669350924818,36.72
36.24,24448,2.0,2,0.0,0.0,0.0,,551,,4,2.0,2.0,24529,,6048.0,681,36.52,6016.0,145.70743482833038,1680787341.0,2.0,0,,,56.55,,6080.0,0.0,10.0,36.18,6112.0,,145.70743482833038,36.73
36.24,24640,2.0,2,0.0,0.0,0.0,,552,,4,2.0,2.0,24699,,6080.0,682,36.54,6080.0,145.71079034749144,1680787342.0,2.0,0,,,55.38,,6112.0,0.0,10.0,36.2,6176.0,,145.71079034749144,36.73
36.26,24768,2.0,2,0.0,0.0,0.0,,553,,4,2.0,2.0,24869,,6144.0,683,36.53,6112.0,145.70085160553492,1680787343.0,2.0,0,,,54.22,,6176.0,0.0,10.0,36.19,6208.0,,145.70085160553492,36.74
36.25,24960,2.0,2,0.0,0.0,0.0,,554,,4,2.0,2.0,25039,,6176.0,685,36.53,6144.0,145.70873631224862,1680787345.0,2.0,0,,,53.04,,6208.0,0.0,10.0,36.19,6240.0,,145.70873631224862,36.73
36.27,25152,2.0,2,0.0,0.0,0.0,,555,,4,2.0,2.0,25209,,6208.0,686,36.52,6208.0,145.73438305997274,1680787346.0,2.0,0,,,51.87,,6240.0,0.0,10.0,36.19,6304.0,,145.73438305997274,36.73
36.28,25280,2.0,2,0.0,0.0,0.0,,556,,4,2.0,2.0,25378,,6272.0,687,36.53,6240.0,145.71580607254356,1680787347.0,2.0,0,,,50.71,,6304.0,0.0,10.0,36.19,6336.0,,145.71580607254356,36.73
36.25,25472,2.0,2,0.0,0.0,0.0,,557,,4,2.0,2.0,25549,,6304.0,688,36.51,6272.0,145.72117105614657,1680787348.0,2.0,0,,,49.54,,6336.0,0.0,10.0,36.2,6368.0,,145.72117105614657,36.75
36.26,25664,2.0,2,0.0,0.0,0.0,,558,,4,2.0,2.0,25717,,6336.0,689,36.52,6336.0,145.71628606372525,1680787349.0,2.0,0,,,48.39,,6368.0,0.0,10.0,36.2,6432.0,,145.71628606372525,36.74
36.25,25792,2.0,2,0.0,0.0,0.0,,559,,4,2.0,2.0,25886,,6400.0,690,36.53,6368.0,145.6877194786467,1680787350.0,2.0,0,,,47.24,,6432.0,0.0,10.0,36.2,6464.0,,145.6877194786467,36.74
36.24,25984,2.0,2,0.0,0.0,0.0,,560,,4,2.0,2.0,26056,,6432.0,692,36.52,6400.0,145.68991982748375,1680787352.0,2.0,0,,,46.07,,6464.0,0.0,10.0,36.19,6496.0,,145.68991982748375,36.74
36.26,26144,2.0,2,0.0,0.0,0.0,,561,,4,2.0,2.0,26225,,6464.0,693,36.51,6464.0,145.66848299398535,1680787353.0,2.0,0,,,44.92,,6496.0,0.0,10.0,36.2,6560.0,,145.66848299398535,36.73
36.24,26304,2.0,2,0.0,0.0,0.0,,562,,4,2.0,2.0,26394,,6496.0,694,36.53,6496.0,145.63649780114878,1680787354.0,2.0,0,,,43.76,,6560.0,0.0,10.0,36.17,6592.0,,145.63649780114878,36.72
36.24,26496,2.0,2,0.0,0.0,0.0,,563,,4,2.0,2.0,26565,,6560.0,695,36.53,6528.0,145.65739886483863,1680787355.0,2.0,0,,,42.59,,6592.0,0.0,10.0,36.15,6624.0,,145.65739886483863,36.72
36.25,26656,2.0,2,0.0,0.0,0.0,,564,,4,2.0,2.0,26734,,6592.0,696,36.53,6592.0,145.62201664785277,1680787356.0,2.0,0,,,41.44,,6624.0,0.0,10.0,36.16,6688.0,,145.62201664785277,36.71
36.25,26816,2.0,2,0.0,0.0,0.0,,565,,4,2.0,2.0,26903,,6624.0,697,36.53,6624.0,145.59497251373128,1680787357.0,2.0,0,,,40.28,,6688.0,0.0,10.0,36.14,6720.0,,145.59497251373128,36.71
36.27,27008,2.0,2,0.0,0.0,0.0,,566,,4,2.0,2.0,27074,,6688.0,699,36.52,6656.0,145.58967674787115,1680787359.0,2.0,0,,,39.11,,6720.0,0.0,10.0,36.13,6752.0,,145.58967674787115,36.68
36.26,27168,2.0,2,0.0,0.0,0.0,,567,,4,2.0,2.0,27243,,6720.0,700,36.53,6720.0,145.5968723006088,1680787360.0,2.0,0,,,37.95,,6752.0,0.0,10.0,36.13,6816.0,,145.5968723006088,36.67
36.26,27328,2.0,2,0.0,0.0,0.0,,568,,4,2.0,2.0,27413,,6752.0,701,36.55,6752.0,145.60938827435876,1680787361.0,2.0,0,,,36.77,,6816.0,0.0,10.0,36.12,6848.0,,145.60938827435876,36.66
36.27,27488,2.0,2,0.0,0.0,0.0,,569,,4,2.0,2.0,27584,,6816.0,702,36.55,6784.0,145.6073159346865,1680787362.0,2.0,0,,,35.6,,6848.0,0.0,10.0,36.12,6880.0,,145.6073159346865,36.67
36.27,27680,2.0,2,0.0,0.0,0.0,,570,,4,2.0,2.0,27755,,6848.0,703,36.56,6816.0,145.60365458176267,1680787363.0,2.0,0,,,34.43,,6880.0,0.0,10.0,36.11,6944.0,,145.60365458176267,36.67
36.28,27840,2.0,2,0.0,0.0,0.0,,571,,4,2.0,2.0,27925,,6880.0,704,36.53,6880.0,145.6185578293764,1680787364.0,2.0,0,,,33.26,,6944.0,0.0,10.0,36.12,6976.0,,145.6185578293764,36.67
36.28,28000,2.0,2,0.0,0.0,0.0,,572,,4,2.0,2.0,28095,,6944.0,706,36.54,6912.0,145.63083975673868,1680787366.0,2.0,0,,,32.09,,6976.0,0.0,10.0,36.12,7008.0,,145.63083975673868,36.67
36.29,28192,2.0,2,0.0,0.0,0.0,,573,,4,2.0,2.0,28265,,6976.0,707,36.56,6944.0,145.6108087751497,1680787367.0,2.0,0,,,30.92,,7008.0,0.0,10.0,36.11,7072.0,,145.6108087751497,36.68
36.28,28352,2.0,2,0.0,0.0,0.0,,574,,4,2.0,2.0,28435,,7008.0,708,36.53,7008.0,145.6067474561198,1680787368.0,2.0,0,,,29.76,,7072.0,0.0,10.0,36.11,7104.0,,145.6067474561198,36.68
36.27,28512,2.0,2,0.0,0.0,0.0,,575,,4,2.0,2.0,28605,,7072.0,709,36.54,7040.0,145.60189881245051,1680787369.0,2.0,0,,,28.59,,7104.0,0.0,10.0,36.12,7136.0,,145.60189881245051,36.68
36.25,28704,2.0,2,0.0,0.0,0.0,,576,,4,2.0,2.0,28775,,7104.0,710,36.54,7072.0,145.63052857388942,1680787370.0,2.0,0,,,27.42,,7136.0,0.0,10.0,36.12,7200.0,,145.63052857388942,36.69
36.25,28864,2.0,2,0.0,0.0,0.0,,577,,4,2.0,2.0,28944,,7136.0,711,36.55,7136.0,145.61782840231686,1680787371.0,2.0,0,,,26.26,,7200.0,0.0,10.0,36.13,7232.0,,145.61782840231686,36.7
36.26,29024,2.0,2,0.0,0.0,0.0,,578,,4,2.0,2.0,29113,,7200.0,713,36.53,7168.0,145.6270191549536,1680787373.0,2.0,0,,,25.1,,7232.0,0.0,10.0,36.12,7264.0,,145.6270191549536,36.7
36.26,29216,2.0,2,0.0,0.0,0.0,,579,,4,2.0,2.0,29282,,7232.0,714,36.52,7200.0,145.64371473017778,1680787374.0,2.0,0,,,23.94,,7264.0,0.0,10.0,36.13,7328.0,,145.64371473017778,36.71
36.26,29376,2.0,2,0.0,0.0,0.0,,580,,4,2.0,2.0,29451,,7264.0,715,36.54,7264.0,145.61530303225976,1680787375.0,2.0,0,,,22.78,,7328.0,0.0,10.0,36.13,7360.0,,145.61530303225976,36.71
36.24,29536,2.0,2,0.0,0.0,0.0,,581,,4,2.0,2.0,29621,,7328.0,716,36.53,7296.0,145.6089430546943,1680787376.0,2.0,0,,,21.61,,7360.0,0.0,10.0,36.13,7392.0,,145.6089430546943,36.71
36.23,29728,2.0,2,0.0,0.0,0.0,,582,,4,2.0,2.0,29791,,7360.0,717,36.53,7328.0,145.60737023659573,1680787377.0,2.0,0,,,20.45,,7392.0,0.0,10.0,36.14,7456.0,,145.60737023659573,36.71
36.25,29888,2.0,2,0.0,0.0,0.0,,583,,4,2.0,2.0,29961,,7392.0,718,36.52,7392.0,145.6032684908687,1680787378.0,2.0,0,,,19.28,,7456.0,0.0,10.0,36.13,7488.0,,145.6032684908687,36.71
36.24,30048,2.0,2,0.0,0.0,0.0,,584,,4,2.0,2.0,30129,,7456.0,720,36.51,7424.0,145.5917908042026,1680787380.0,2.0,0,,,18.12,,7488.0,0.0,10.0,36.14,7520.0,,145.5917908042026,36.71
36.24,30240,2.0,2,0.0,0.0,0.0,,585,,4,2.0,2.0,30298,,7488.0,721,36.5,7456.0,145.5524375822826,1680787381.0,2.0,0,,,16.97,,7520.0,0.0,9.7,36.13,7584.0,,145.5524375822826,36.72
36.23,30368,2.0,2,0.0,0.0,0.0,,586,,4,2.0,2.0,30467,,7520.0,722,36.48,7520.0,145.5799978607679,1680787382.0,2.0,0,,,15.8,,7584.0,0.0,9.03,36.12,7616.0,,145.5799978607679,36.72
36.25,30560,2.0,2,0.0,0.0,0.0,,587,,4,2.0,2.0,30636,,7552.0,723,36.49,7552.0,145.59467533053936,1680787383.0,2.0,0,,,14.64,,7616.0,0.0,8.37,36.12,7648.0,,145.59467533053936,36.72
36.26,30720,2.0,2,0.0,0.0,0.0,,588,,4,2.0,2.0,30806,,7616.0,724,36.48,7584.0,145.58035441505842,1680787384.0,2.0,0,,,13.48,,7648.0,0.0,7.7,36.12,7712.0,,145.58035441505842,36.73
36.26,30880,2.0,2,0.0,0.0,0.0,,589,,4,2.0,2.0,30976,,7648.0,725,36.48,7616.0,145.58162128612292,1680787385.0,2.0,0,,,12.31,,7712.0,0.0,7.03,36.11,7744.0,,145.58162128612292,36.73
36.27,31072,2.0,2,0.0,0.0,0.0,,590,,4,2.0,2.0,31145,,7680.0,727,36.48,7680.0,145.57215199171648,1680787387.0,2.0,0,,,11.15,,7744.0,0.0,6.37,36.1,7776.0,,145.57215199171648,36.72
36.26,31232,2.0,2,0.0,0.0,0.0,,591,,4,2.0,2.0,31315,,7744.0,728,36.48,7712.0,145.5482357846493,1680787388.0,2.0,0,,,9.98,,7776.0,0.0,5.71,36.11,7840.0,,145.5482357846493,36.72
36.25,31392,2.0,2,0.0,0.0,0.0,,592,,4,2.0,2.0,31485,,7776.0,729,36.48,7744.0,145.55639473812442,1680787389.0,2.0,0,,,8.82,,7840.0,0.0,5.04,36.11,7872.0,,145.55639473812442,36.71
36.24,31584,2.0,2,0.0,0.0,0.0,,593,,4,2.0,2.0,31655,,7808.0,730,36.5,7808.0,145.56947406005065,1680787390.0,2.0,0,,,7.65,,7872.0,0.0,4.37,36.12,7904.0,,145.56947406005065,36.7
36.25,31744,2.0,2,0.0,0.0,0.0,,594,,4,2.0,2.0,31824,,7872.0,731,36.5,7840.0,145.54815243832005,1680787391.0,2.0,0,,,6.49,,7904.0,0.0,3.71,36.12,7968.0,,145.54815243832005,36.7
36.26,31904,2.0,2,0.0,0.0,0.0,,595,,4,2.0,2.0,31993,,7904.0,732,36.49,7872.0,145.54335657246534,1680787392.0,2.0,0,,,5.32,,7968.0,0.0,3.04,36.11,8000.0,,145.54335657246534,36.69
36.26,32096,2.0,2,0.0,0.0,0.0,,596,,4,2.0,2.0,32163,,7936.0,734,36.5,7936.0,145.5775734752838,1680787394.0,2.0,0,,,4.15,,8000.0,0.0,2.37,36.1,8032.0,,145.5775734752838,36.69
36.27,32256,2.0,2,0.0,0.0,0.0,,597,,4,2.0,2.0,32333,,8000.0,735,36.51,7968.0,145.55689947206136,1680787395.0,2.0,0,,,2.99,,8032.0,0.0,1.71,36.11,8096.0,,145.55689947206136,36.69
36.27,32416,2.0,2,0.0,0.0,0.0,,598,,4,2.0,2.0,32503,,8032.0,736,36.48,8000.0,145.5494787139869,1680787396.0,2.0,0,,,1.82,,8096.0,0.0,1.04,36.11,8128.0,,145.5494787139869,36.7
36.26,32608,2.0,2,0.0,0.0,0.0,,599,,4,2.0,2.0,32672,,8064.0,737,36.5,8064.0,145.5404207768304,1680787397.0,2.0,0,,,0.66,,8128.0,0.0,0.5,36.1,8160.0,,145.5404207768304,36.68
36.25,32768,2.0,2,0.0,0.0,0.0,,600,,4,2.0,2.0,32842,,8128.0,738,36.5,8096.0,145.5064977340975,1680787398.0,2.0,0,,,0.0,,8160.0,0.0,0.5,36.11,8224.0,,145.5064977340975,36.68
36.24,32832,2.0,2,0.0,0.0,0.0,,601,,4,2.0,2.0,33012,,8160.0,739,36.48,8128.0,145.50466924868226,1680787399.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8256.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,602,,4,2.0,2.0,33181,,8160.0,741,36.48,8160.0,145.50466924868226,1680787401.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,603,,4,2.0,2.0,33351,,8160.0,742,36.48,8160.0,145.50466924868226,1680787402.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,604,,4,2.0,2.0,33520,,8160.0,743,36.48,8160.0,145.50466924868226,1680787403.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,605,,4,2.0,2.0,33692,,8160.0,744,36.48,8160.0,145.50466924868226,1680787404.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,606,,4,2.0,2.0,33861,,8160.0,745,36.48,8160.0,145.50466924868226,1680787405.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,32832,2.0,2,0.0,0.0,0.0,,607,,4,2.0,2.0,34030,,8160.0,746,36.48,8160.0,145.50466924868226,1680787406.0,2.0,0,,,0.0,,8224.0,0.0,0.5,36.1,8288.0,,145.50466924868226,36.69
36.24,0,2.0,3,0.0,0.0,0.0,,608,,4,2.0,2.0,65,,8160.0,748,36.48,8160.0,145.50466924868226,1680787408.0,2.0,0,,,224.76,,8224.0,0.0,10.0,36.1,8288.0,,108.81272284836868,36.69
36.24,0,3.0,3,0.0,0.0,0.0,140.34873871885463,609,233.93156432826072,4,3.0,3.0,246,0.0,0.0,749,36.48,0.0,145.50466924868226,1680787409.0,2.0,0,0.0,3.0,223.51,98528.0,0.0,1.0,10.0,36.1,8288.0,32832.0,145.50466924868226,36.69
36.24,0,3.0,3,0.0,0.0,0.0,,610,,4,3.0,3.0,414,,0.0,750,36.48,0.0,145.50466924868226,1680787410.0,3.0,0,,,222.36,,0.0,0.0,10.0,36.1,0.0,,145.50466924868226,36.69
36.24,0,3.0,3,0.0,0.0,0.0,,611,,4,3.0,3.0,584,,0.0,751,36.48,0.0,145.50466924868226,1680787411.0,3.0,0,,,221.19,,0.0,0.0,10.0,36.1,0.0,,145.50466924868226,36.69
36.24,0,3.0,3,0.0,0.0,0.0,,612,,1,3.0,3.0,182,,0.0,752,36.48,0.0,36.69194640031357,1680787412.0,3.0,0,,,888.11,,0.0,0.0,10.0,36.1,0.0,,36.69194640031357,36.69
,0,,3,,,,,613,,1,,,329,,,756,,,36.69194640031357,1680787416.0,3.0,0,,,884.08,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,614,,1,,,367,,,757,,,36.69194640031357,1680787417.0,3.0,0,,,883.06,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,615,,1,,,404,,,758,,,36.69194640031357,1680787418.0,3.0,0,,,882.05,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,616,,1,,,441,,,759,,,36.69194640031357,1680787419.0,3.0,0,,,881.03,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,617,,1,,,479,,,760,,,36.69194640031357,1680787420.0,3.0,0,,,880.01,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,618,,1,,,516,,,761,,,36.69194640031357,1680787421.0,3.0,0,,,879.0,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,619,,1,,,553,,,762,,,36.69194640031357,1680787422.0,3.0,0,,,877.98,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,620,,1,,,591,,,763,,,36.69194640031357,1680787423.0,3.0,0,,,876.95,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,621,,1,,,628,,,764,,,36.69194640031357,1680787424.0,3.0,0,,,875.93,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,622,,1,,,666,,,765,,,36.69194640031357,1680787425.0,3.0,0,,,874.91,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,623,,1,,,703,,,766,,,36.69194640031357,1680787426.0,3.0,0,,,873.89,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,624,,1,,,741,,,767,,,36.69194640031357,1680787427.0,3.0,0,,,872.87,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,625,,1,,,778,,,768,,,36.69194640031357,1680787428.0,3.0,0,,,871.86,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,626,,1,,,815,,,769,,,36.69194640031357,1680787429.0,3.0,0,,,870.84,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,627,,1,,,853,,,771,,,36.69194640031357,1680787431.0,3.0,0,,,869.82,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,628,,1,,,890,,,772,,,36.69194640031357,1680787432.0,3.0,0,,,868.8,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,629,,1,,,927,,,773,,,36.69194640031357,1680787433.0,3.0,0,,,867.78,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,630,,1,,,965,,,774,,,36.69194640031357,1680787434.0,3.0,0,,,866.76,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,631,,1,,,1002,,,775,,,36.69194640031357,1680787435.0,3.0,0,,,865.75,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,632,,1,,,1040,,,776,,,36.69194640031357,1680787436.0,3.0,0,,,864.73,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,633,,1,,,1077,,,777,,,36.69194640031357,1680787437.0,3.0,0,,,863.71,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,634,,1,,,1114,,,778,,,36.69194640031357,1680787438.0,3.0,0,,,862.69,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,635,,1,,,1152,,,779,,,36.69194640031357,1680787439.0,3.0,0,,,861.67,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,636,,1,,,1189,,,780,,,36.69194640031357,1680787440.0,3.0,0,,,860.65,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,637,,1,,,1226,,,781,,,36.69194640031357,1680787441.0,3.0,0,,,859.63,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,638,,1,,,1264,,,782,,,36.69194640031357,1680787442.0,3.0,0,,,858.61,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,639,,1,,,1301,,,783,,,36.69194640031357,1680787443.0,3.0,0,,,857.59,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,640,,1,,,1339,,,784,,,36.69194640031357,1680787444.0,3.0,0,,,856.57,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,641,,1,,,1376,,,785,,,36.69194640031357,1680787445.0,3.0,0,,,855.55,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,642,,1,,,1413,,,786,,,36.69194640031357,1680787446.0,3.0,0,,,854.54,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,643,,1,,,1451,,,787,,,36.69194640031357,1680787447.0,3.0,0,,,853.52,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,644,,1,,,1488,,,788,,,36.69194640031357,1680787448.0,3.0,0,,,852.5,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,645,,1,,,1526,,,789,,,36.69194640031357,1680787449.0,3.0,0,,,851.48,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,646,,1,,,1563,,,790,,,36.69194640031357,1680787450.0,3.0,0,,,850.46,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,647,,1,,,1600,,,791,,,36.69194640031357,1680787451.0,3.0,0,,,849.44,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,648,,1,,,1638,,,792,,,36.69194640031357,1680787452.0,3.0,0,,,848.42,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,649,,1,,,1675,,,793,,,36.69194640031357,1680787453.0,3.0,0,,,847.4,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,650,,1,,,1713,,,794,,,36.69194640031357,1680787454.0,3.0,0,,,846.38,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,651,,1,,,1750,,,795,,,36.69194640031357,1680787455.0,3.0,0,,,845.36,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,652,,1,,,1788,,,796,,,36.69194640031357,1680787456.0,3.0,0,,,844.34,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,653,,1,,,1825,,,797,,,36.69194640031357,1680787457.0,3.0,0,,,843.32,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,654,,1,,,1862,,,798,,,36.69194640031357,1680787458.0,3.0,0,,,842.3,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,655,,1,,,1900,,,799,,,36.69194640031357,1680787459.0,3.0,0,,,841.28,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,656,,1,,,1937,,,800,,,36.69194640031357,1680787460.0,3.0,0,,,840.27,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,657,,1,,,1974,,,801,,,36.69194640031357,1680787461.0,3.0,0,,,839.25,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,658,,1,,,2012,,,802,,,36.69194640031357,1680787462.0,3.0,0,,,838.23,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,659,,1,,,2049,,,803,,,36.69194640031357,1680787463.0,3.0,0,,,837.21,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,660,,1,,,2086,,,804,,,36.69194640031357,1680787464.0,3.0,0,,,836.2,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,661,,1,,,2124,,,805,,,36.69194640031357,1680787465.0,3.0,0,,,835.18,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,662,,1,,,2161,,,806,,,36.69194640031357,1680787466.0,3.0,0,,,834.16,,,0.0,10.0,,0.0,,36.69194640031357,36.69
,0,,3,,,,,663,,1,,,2198,,,807,,,36.69194640031357,1680787467.0,3.0,0,,,833.15,,,0.0,10.0,,0.0,,36.69194640031357,36.69
