03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
17528,107.29198678652295,3,17440,393,142.05,549,1,10.0,107.29198678652295,1683583635,0,5792.0,1.0,35.98,0.0,5760.0,1.0,0.0,36.04,35.27,0.0,1.0,5728.0,,,,,,,
17665,107.28098363614907,3,17568,394,140.78,551,1,10.0,107.28098363614907,1683583637,0,5856.0,1.0,35.97,0.0,5824.0,1.0,0.0,36.03,35.29,0.0,1.0,5760.0,,,,,,,
17802,107.22493931088749,3,17728,395,139.57,552,1,10.0,107.22493931088749,1683583638,0,5888.0,1.0,35.96,0.0,5856.0,1.0,0.0,36.04,35.27,0.0,1.0,5824.0,,,,,,,
17940,107.21989872003512,3,17856,396,138.3,553,1,10.0,107.21989872003512,1683583639,0,5952.0,1.0,35.96,0.0,5920.0,1.0,0.0,36.02,35.25,0.0,1.0,5856.0,,,,,,,
18077,107.21391117389227,3,17952,397,137.02,554,1,10.0,107.21391117389227,1683583640,0,5984.0,1.0,35.96,0.0,5952.0,1.0,0.0,36.0,35.26,0.0,1.0,5920.0,,,,,,,
18214,107.2068670653114,3,18112,398,135.75,556,1,10.0,107.2068670653114,1683583642,0,6016.0,1.0,35.97,0.0,5984.0,1.0,0.0,35.98,35.27,0.0,1.0,5952.0,,,,,,,
18352,107.20213564369396,3,18240,399,134.48,557,1,10.0,107.20213564369396,1683583643,0,6080.0,1.0,35.99,0.0,6048.0,1.0,0.0,35.96,35.26,0.0,1.0,5984.0,,,,,,,
18489,107.18782300587216,3,18400,400,133.22,558,1,10.0,107.18782300587216,1683583644,0,6112.0,1.0,36.0,0.0,6080.0,1.0,0.0,35.96,35.24,0.0,1.0,6048.0,,,,,,,
18626,107.16356938779361,3,18528,401,131.97,560,1,10.0,107.16356938779361,1683583646,0,6176.0,1.0,35.98,0.0,6144.0,1.0,0.0,35.94,35.26,0.0,1.0,6080.0,,,,,,,
18763,107.1017511734785,3,18688,402,130.76,561,1,10.0,107.1017511734785,1683583647,0,6208.0,1.0,35.98,0.0,6176.0,1.0,0.0,35.93,35.25,0.0,1.0,6144.0,,,,,,,
18901,107.11462013275596,3,18816,403,129.46,562,1,10.0,107.11462013275596,1683583648,0,6272.0,1.0,35.97,0.0,6240.0,1.0,0.0,35.9,35.23,0.0,1.0,6176.0,,,,,,,
19039,107.12868312541238,3,18976,404,128.15,563,1,10.0,107.12868312541238,1683583649,0,6304.0,1.0,35.99,0.0,6272.0,1.0,0.0,35.91,35.22,0.0,1.0,6240.0,,,,,,,
19177,107.12832356529444,3,19072,405,126.86,565,1,10.0,107.12832356529444,1683583651,0,6368.0,1.0,36.0,0.0,6336.0,1.0,0.0,35.9,35.23,0.0,1.0,6272.0,,,,,,,
19315,107.08645274534265,3,19200,406,125.63,566,1,10.0,107.08645274534265,1683583652,0,6400.0,1.0,36.0,0.0,6368.0,1.0,0.0,35.89,35.24,0.0,1.0,6304.0,,,,,,,
19451,107.04573168613014,3,19360,407,124.4,567,1,10.0,107.04573168613014,1683583653,0,6432.0,1.0,35.99,0.0,6400.0,1.0,0.0,35.88,35.21,0.0,1.0,6368.0,,,,,,,
19588,107.06564968099353,3,19488,408,123.11,569,1,10.0,107.06564968099353,1683583655,0,6496.0,1.0,35.98,0.0,6464.0,1.0,0.0,35.86,35.21,0.0,1.0,6400.0,,,,,,,
19725,107.05371268999261,3,19648,409,121.84,570,1,10.0,107.05371268999261,1683583656,0,6528.0,1.0,35.97,0.0,6496.0,1.0,0.0,35.86,35.23,0.0,1.0,6464.0,,,,,,,
19862,107.03554030804025,3,19744,410,120.58,571,1,10.0,107.03554030804025,1683583657,0,6592.0,1.0,35.98,0.0,6560.0,1.0,0.0,35.85,35.23,0.0,1.0,6496.0,,,,,,,
19999,107.07452439407639,3,19936,411,119.25,572,1,10.0,107.07452439407639,1683583658,0,6624.0,1.0,35.99,0.0,6592.0,1.0,0.0,35.84,35.21,0.0,1.0,6528.0,,,,,,,
20136,107.0739142686418,3,20032,412,117.97,574,1,10.0,107.0739142686418,1683583660,0,6688.0,1.0,36.02,0.0,6656.0,1.0,0.0,35.84,35.22,0.0,1.0,6592.0,,,,,,,
20273,107.03840370509745,3,20192,413,116.73,575,1,10.0,107.03840370509745,1683583661,0,6720.0,1.0,36.03,0.0,6688.0,1.0,0.0,35.82,35.22,0.0,1.0,6624.0,,,,,,,
20410,107.05709031046447,3,20320,414,115.43,576,1,10.0,107.05709031046447,1683583662,0,6784.0,1.0,36.02,0.0,6720.0,1.0,0.0,35.83,35.19,0.0,1.0,6688.0,,,,,,,
20547,107.05682435266999,3,20416,415,114.16,577,1,10.0,107.05682435266999,1683583663,0,6816.0,1.0,36.01,0.0,6784.0,1.0,0.0,35.84,35.21,0.0,1.0,6720.0,,,,,,,
20683,107.04541052178195,3,20608,416,112.89,579,1,10.0,107.04541052178195,1683583665,0,6848.0,1.0,36.01,0.0,6816.0,1.0,0.0,35.84,35.21,0.0,1.0,6752.0,,,,,,,
20820,107.03655369226529,3,20704,417,111.62,580,1,10.0,107.03655369226529,1683583666,0,6912.0,1.0,36.02,0.0,6880.0,1.0,0.0,35.85,35.18,0.0,1.0,6816.0,,,,,,,
20955,106.84330762195358,3,20896,418,110.56,581,1,10.0,106.84330762195358,1683583667,0,6944.0,1.0,36.01,0.0,6912.0,1.0,0.0,35.84,35.19,0.0,1.0,6848.0,,,,,,,
21094,107.02941502392889,3,20992,419,109.07,583,1,10.0,107.02941502392889,1683583669,0,7008.0,1.0,35.8,0.0,6976.0,1.0,0.0,35.84,35.2,0.0,1.0,6912.0,,,,,,,
21231,107.03998476310325,3,21120,420,107.78,584,1,10.0,107.03998476310325,1683583670,0,7040.0,1.0,35.99,0.0,7008.0,1.0,0.0,35.85,35.18,0.0,1.0,6944.0,,,,,,,
21368,107.03660421074345,3,21280,421,106.51,585,1,10.0,107.03660421074345,1683583671,0,7104.0,1.0,36.01,0.0,7040.0,1.0,0.0,35.86,35.18,0.0,1.0,6976.0,,,,,,,
21505,107.03758096244792,3,21376,422,105.22,586,1,10.0,107.03758096244792,1683583672,0,7136.0,1.0,36.01,0.0,7104.0,1.0,0.0,35.86,35.16,0.0,1.0,7040.0,,,,,,,
21642,107.04854103942249,3,21568,423,103.93,588,1,10.0,107.04854103942249,1683583674,0,7168.0,1.0,36.0,0.0,7136.0,1.0,0.0,35.87,35.16,0.0,1.0,7072.0,,,,,,,
21779,107.03578458817258,3,21664,424,102.67,589,1,10.0,107.03578458817258,1683583675,0,7232.0,1.0,36.01,0.0,7200.0,1.0,0.0,35.86,35.18,0.0,1.0,7136.0,,,,,,,
21916,107.0800811693143,3,21856,425,101.34,590,1,10.0,107.0800811693143,1683583676,0,7264.0,1.0,36.0,0.0,7232.0,1.0,0.0,35.87,35.17,0.0,1.0,7168.0,,,,,,,
22054,107.09073030538765,3,21952,426,100.05,592,1,10.0,107.09073030538765,1683583678,0,7328.0,1.0,36.0,0.0,7296.0,1.0,0.0,35.89,35.19,0.0,1.0,7232.0,,,,,,,
22191,107.12061776499422,3,22112,427,98.74,593,1,10.0,107.12061776499422,1683583679,0,7360.0,1.0,36.02,0.0,7328.0,1.0,0.0,35.87,35.2,0.0,1.0,7264.0,,,,,,,
22325,106.79193265773222,3,22240,428,97.78,594,1,10.0,106.79193265773222,1683583680,0,7424.0,1.0,36.05,0.0,7392.0,1.0,0.0,35.88,35.2,0.0,1.0,7296.0,,,,,,,
22462,106.79646889344323,3,22368,429,96.5,595,1,10.0,106.79646889344323,1683583681,0,7456.0,1.0,36.04,0.0,7424.0,1.0,0.0,35.58,35.18,0.0,1.0,7360.0,,,,,,,
22600,106.87179761382629,3,22528,430,95.14,597,1,10.0,106.87179761382629,1683583683,0,7520.0,1.0,36.02,0.0,7456.0,1.0,0.0,35.59,35.19,0.0,1.0,7392.0,,,,,,,
22738,106.94927769274025,3,22624,431,93.79,598,1,10.0,106.94927769274025,1683583684,0,7552.0,1.0,36.03,0.0,7520.0,1.0,0.0,35.66,35.18,0.0,1.0,7456.0,,,,,,,
22875,106.99684064635358,3,22784,432,92.46,599,1,10.0,106.99684064635358,1683583685,0,7584.0,1.0,36.05,0.0,7552.0,1.0,0.0,35.7,35.2,0.0,1.0,7488.0,,,,,,,
23012,107.02238906252828,3,22912,433,91.16,601,1,10.0,107.02238906252828,1683583687,0,7648.0,1.0,36.04,0.0,7616.0,1.0,0.0,35.76,35.2,0.0,1.0,7520.0,,,,,,,
23150,107.07331580653451,3,23072,434,89.83,602,1,10.0,107.07331580653451,1683583688,0,7680.0,1.0,36.04,0.0,7648.0,1.0,0.0,35.8,35.18,0.0,1.0,7584.0,,,,,,,
23288,107.09871520619191,3,23200,435,88.52,603,1,10.0,107.09871520619191,1683583689,0,7744.0,1.0,36.05,0.0,7712.0,1.0,0.0,35.82,35.21,0.0,1.0,7616.0,,,,,,,
23425,107.11660261712491,3,23328,436,87.22,604,1,10.0,107.11660261712491,1683583690,0,7776.0,1.0,36.04,0.0,7744.0,1.0,0.0,35.83,35.22,0.0,1.0,7680.0,,,,,,,
23563,107.13044774035842,3,23456,437,85.93,606,1,10.0,107.13044774035842,1683583692,0,7840.0,1.0,36.04,0.0,7776.0,1.0,0.0,35.85,35.23,0.0,1.0,7712.0,,,,,,,
23700,107.14230965934604,3,23616,438,84.63,607,1,10.0,107.14230965934604,1683583693,0,7872.0,1.0,36.03,0.0,7840.0,1.0,0.0,35.87,35.23,0.0,1.0,7744.0,,,,,,,
23838,107.17594826941685,3,23744,439,83.32,608,1,10.0,107.17594826941685,1683583694,0,7936.0,1.0,36.03,0.0,7872.0,1.0,0.0,35.9,35.22,0.0,1.0,7808.0,,,,,,,
23976,107.15864937661716,3,23872,440,82.04,610,1,10.0,107.15864937661716,1683583696,0,7968.0,1.0,36.04,0.0,7936.0,1.0,0.0,35.92,35.21,0.0,1.0,7840.0,,,,,,,
24114,107.16737076535067,3,24032,441,80.75,611,1,10.0,107.16737076535067,1683583697,0,8000.0,1.0,36.04,0.0,7968.0,1.0,0.0,35.93,35.19,0.0,1.0,7904.0,,,,,,,
24251,107.18254081486742,3,24160,442,79.46,612,1,10.0,107.18254081486742,1683583698,0,8064.0,1.0,36.03,0.0,8032.0,1.0,0.0,35.94,35.2,0.0,1.0,7936.0,,,,,,,
24388,107.17653567379506,3,24288,443,78.19,613,1,10.0,107.17653567379506,1683583699,0,8096.0,1.0,36.02,0.0,8064.0,1.0,0.0,35.94,35.22,0.0,1.0,8000.0,,,,,,,
24525,107.1553675105337,3,24416,444,76.93,615,1,10.0,107.1553675105337,1683583701,0,8160.0,1.0,36.0,0.0,8096.0,1.0,0.0,35.96,35.21,0.0,1.0,8032.0,,,,,,,
24662,107.1457368129008,3,24576,445,75.66,616,1,10.0,107.1457368129008,1683583702,0,8192.0,1.0,36.0,0.0,8160.0,1.0,0.0,35.96,35.2,0.0,1.0,8064.0,,,,,,,
24799,107.16144030579025,3,24704,446,74.36,617,1,10.0,107.16144030579025,1683583703,0,8256.0,1.0,35.99,0.0,8192.0,1.0,0.0,35.97,35.18,0.0,1.0,8128.0,,,,,,,
24936,107.12986456012774,3,24864,447,73.11,618,1,10.0,107.12986456012774,1683583704,0,8288.0,1.0,35.98,0.0,8256.0,1.0,0.0,36.01,35.17,0.0,1.0,8160.0,,,,,,,
25074,107.15612790130403,3,24992,448,71.8,620,1,10.0,107.15612790130403,1683583706,0,8352.0,1.0,35.98,0.0,8288.0,1.0,0.0,36.01,35.14,0.0,1.0,8224.0,,,,,,,
25211,107.1714633727824,3,25088,449,70.51,621,1,10.0,107.1714633727824,1683583707,0,8384.0,1.0,35.98,0.0,8352.0,1.0,0.0,36.03,35.15,0.0,1.0,8256.0,,,,,,,
25349,107.16304785052304,3,25280,450,69.24,622,1,10.0,107.16304785052304,1683583708,0,8416.0,1.0,35.98,0.0,8384.0,1.0,0.0,36.03,35.17,0.0,1.0,8288.0,,,,,,,
25485,107.14500207444635,3,25376,451,67.97,624,1,10.0,107.14500207444635,1683583710,0,8480.0,1.0,35.97,0.0,8448.0,1.0,0.0,36.02,35.17,0.0,1.0,8352.0,,,,,,,
25622,107.12277517953495,3,25536,452,66.7,625,1,10.0,107.12277517953495,1683583711,0,8512.0,1.0,35.96,0.0,8480.0,1.0,0.0,36.01,35.17,0.0,1.0,8384.0,,,,,,,
25759,107.12621991764891,3,25664,453,65.42,626,1,10.0,107.12621991764891,1683583712,0,8576.0,1.0,35.95,0.0,8512.0,1.0,0.0,36.03,35.15,0.0,1.0,8448.0,,,,,,,
25896,107.14138743418721,3,25792,454,64.14,627,1,10.0,107.14138743418721,1683583713,0,8608.0,1.0,35.95,0.0,8576.0,1.0,0.0,36.03,35.14,0.0,1.0,8480.0,,,,,,,
26033,107.12569793315402,3,25952,455,62.87,629,1,10.0,107.12569793315402,1683583715,0,8672.0,1.0,35.99,0.0,8608.0,1.0,0.0,36.02,35.13,0.0,1.0,8512.0,,,,,,,
26170,107.14831049910231,3,26080,456,61.57,630,1,10.0,107.14831049910231,1683583716,0,8704.0,1.0,35.99,0.0,8672.0,1.0,0.0,36.03,35.11,0.0,1.0,8576.0,,,,,,,
26308,107.1824565655063,3,26240,457,60.27,631,1,10.0,107.1824565655063,1683583717,0,8768.0,1.0,35.99,0.0,8704.0,1.0,0.0,36.04,35.12,0.0,1.0,8608.0,,,,,,,
26446,107.21554500631152,3,26336,458,58.97,633,1,10.0,107.21554500631152,1683583719,0,8800.0,1.0,36.0,0.0,8768.0,1.0,0.0,36.04,35.14,0.0,1.0,8672.0,,,,,,,
26584,107.23637464113958,3,26496,459,57.67,634,1,10.0,107.23637464113958,1683583720,0,8832.0,1.0,36.0,0.0,8800.0,1.0,0.0,36.06,35.16,0.0,1.0,8704.0,,,,,,,
26721,107.2220323417234,3,26624,460,56.39,635,1,10.0,107.2220323417234,1683583721,0,8896.0,1.0,36.01,0.0,8864.0,1.0,0.0,36.07,35.16,0.0,1.0,8736.0,,,,,,,
26858,107.19098793365039,3,26752,461,55.13,636,1,10.0,107.19098793365039,1683583722,0,8928.0,1.0,36.0,0.0,8896.0,1.0,0.0,36.08,35.14,0.0,1.0,8800.0,,,,,,,
26996,107.17962909637122,3,26912,462,53.85,638,1,10.0,107.17962909637122,1683583724,0,8992.0,1.0,35.99,0.0,8928.0,1.0,0.0,36.07,35.13,0.0,1.0,8832.0,,,,,,,
27133,107.20468654104661,3,27040,463,52.56,639,1,10.0,107.20468654104661,1683583725,0,9024.0,1.0,35.98,0.0,8992.0,1.0,0.0,36.08,35.11,0.0,1.0,8896.0,,,,,,,
27270,107.19179700764593,3,27168,464,51.29,640,1,10.0,107.19179700764593,1683583726,0,9088.0,1.0,36.01,0.0,9024.0,1.0,0.0,36.09,35.1,0.0,1.0,8928.0,,,,,,,
27407,107.2303353597689,3,27296,465,49.99,642,1,10.0,107.2303353597689,1683583728,0,9120.0,1.0,36.01,0.0,9088.0,1.0,0.0,36.08,35.11,0.0,1.0,8960.0,,,,,,,
27545,107.21031868380302,3,27456,466,48.72,643,1,10.0,107.21031868380302,1683583729,0,9152.0,1.0,36.0,0.0,9120.0,1.0,0.0,36.08,35.16,0.0,1.0,9024.0,,,,,,,
27683,107.2384029788271,3,27584,467,47.42,644,1,10.0,107.2384029788271,1683583730,0,9216.0,1.0,35.99,0.0,9184.0,1.0,0.0,36.06,35.16,0.0,1.0,9056.0,,,,,,,
27820,107.21317760484017,3,27744,468,46.15,645,1,10.0,107.21317760484017,1683583731,0,9248.0,1.0,35.99,0.0,9216.0,1.0,0.0,36.07,35.17,0.0,1.0,9120.0,,,,,,,
27958,107.22286905044139,3,27840,469,44.86,647,1,10.0,107.22286905044139,1683583733,0,9312.0,1.0,36.0,0.0,9280.0,1.0,0.0,36.05,35.16,0.0,1.0,9152.0,,,,,,,
28095,107.20081772629811,3,28000,470,43.59,648,1,10.0,107.20081772629811,1683583734,0,9344.0,1.0,35.99,0.0,9312.0,1.0,0.0,36.06,35.16,0.0,1.0,9184.0,,,,,,,
28232,107.16265024316013,3,28128,471,42.33,649,1,10.0,107.16265024316013,1683583735,0,9408.0,1.0,35.98,0.0,9344.0,1.0,0.0,36.08,35.14,0.0,1.0,9248.0,,,,,,,
28370,107.19522187013698,3,28288,472,41.03,650,1,10.0,107.19522187013698,1683583736,0,9440.0,1.0,35.96,0.0,9408.0,1.0,0.0,36.07,35.13,0.0,1.0,9280.0,,,,,,,
28507,107.17111486015493,3,28416,473,39.76,652,1,10.0,107.17111486015493,1683583738,0,9504.0,1.0,35.96,0.0,9440.0,1.0,0.0,36.07,35.17,0.0,1.0,9344.0,,,,,,,
28645,107.14847374391107,3,28544,474,38.48,653,1,10.0,107.14847374391107,1683583739,0,9536.0,1.0,35.95,0.0,9504.0,1.0,0.0,36.07,35.15,0.0,1.0,9376.0,,,,,,,
28782,107.16881146329047,3,28704,475,37.19,654,1,10.0,107.16881146329047,1683583740,0,9568.0,1.0,35.95,0.0,9536.0,1.0,0.0,36.07,35.13,0.0,1.0,9440.0,,,,,,,
28919,107.21190721306428,3,28800,476,35.9,656,1,10.0,107.21190721306428,1683583742,0,9632.0,1.0,35.94,0.0,9600.0,1.0,0.0,36.1,35.13,0.0,1.0,9472.0,,,,,,,
29057,107.21744539922564,3,28992,477,34.61,657,1,10.0,107.21744539922564,1683583743,0,9664.0,1.0,35.96,0.0,9632.0,1.0,0.0,36.08,35.17,0.0,1.0,9504.0,,,,,,,
29195,107.23108015491182,3,29088,478,33.32,658,1,10.0,107.23108015491182,1683583744,0,9728.0,1.0,35.97,0.0,9696.0,1.0,0.0,36.07,35.17,0.0,1.0,9568.0,,,,,,,
29332,107.21237175986758,3,29248,479,32.05,659,1,10.0,107.21237175986758,1683583745,0,9760.0,1.0,35.97,0.0,9728.0,1.0,0.0,36.09,35.17,0.0,1.0,9600.0,,,,,,,
29470,107.2188156477734,3,29376,480,30.76,661,1,10.0,107.2188156477734,1683583747,0,9824.0,1.0,35.98,0.0,9760.0,1.0,0.0,36.08,35.15,0.0,1.0,9664.0,,,,,,,
29607,107.23351050250969,3,29472,481,29.47,662,1,10.0,107.23351050250969,1683583748,0,9856.0,1.0,35.98,0.0,9824.0,1.0,0.0,36.1,35.14,0.0,1.0,9696.0,,,,,,,
29745,107.26840638277291,3,29664,482,28.18,663,1,10.0,107.26840638277291,1683583749,0,9888.0,1.0,35.97,0.0,9856.0,1.0,0.0,36.11,35.14,0.0,1.0,9728.0,,,,,,,
29883,107.26349946095505,3,29760,483,26.9,665,1,10.0,107.26349946095505,1683583751,0,9952.0,1.0,35.97,0.0,9920.0,1.0,0.0,36.12,35.18,0.0,1.0,9792.0,,,,,,,
30019,107.23720629027478,3,29952,484,25.63,666,1,10.0,107.23720629027478,1683583752,0,9984.0,1.0,35.96,0.0,9952.0,1.0,0.0,36.13,35.17,0.0,1.0,9824.0,,,,,,,
30156,107.24066020566275,3,30048,485,24.35,667,1,10.0,107.24066020566275,1683583753,0,10048.0,1.0,35.96,0.0,10016.0,1.0,0.0,36.11,35.17,0.0,1.0,9888.0,,,,,,,
30294,107.27023508663358,3,30208,486,23.06,668,1,10.0,107.27023508663358,1683583754,0,10080.0,1.0,35.96,0.0,10048.0,1.0,0.0,36.12,35.16,0.0,1.0,9920.0,,,,,,,
30431,107.23774365823655,3,30336,487,21.79,670,1,10.0,107.23774365823655,1683583756,0,10144.0,1.0,35.96,0.0,10112.0,1.0,0.0,36.12,35.19,0.0,1.0,9952.0,,,,,,,
30569,107.24181167182009,3,30496,488,20.51,671,1,10.0,107.24181167182009,1683583757,0,10176.0,1.0,35.95,0.0,10144.0,1.0,0.0,36.11,35.18,0.0,1.0,10016.0,,,,,,,
30706,107.25709534681437,3,30624,489,19.22,672,1,9.61,107.25709534681437,1683583758,0,10240.0,1.0,35.95,0.0,10208.0,1.0,0.0,36.12,35.17,0.0,1.0,10048.0,,,,,,,
30844,107.25619302991036,3,30720,490,17.94,674,1,8.97,107.25619302991036,1683583760,0,10272.0,1.0,35.94,0.0,10240.0,1.0,0.0,36.11,35.2,0.0,1.0,10112.0,,,,,,,
30982,107.25633675701556,3,30880,491,16.65,675,1,8.33,107.25633675701556,1683583761,0,10304.0,1.0,35.95,0.0,10272.0,1.0,0.0,36.12,35.19,0.0,1.0,10144.0,,,,,,,
31119,107.22109638442925,3,31008,492,15.38,676,1,7.69,107.22109638442925,1683583762,0,10368.0,1.0,35.96,0.0,10336.0,1.0,0.0,36.1,35.2,0.0,1.0,10176.0,,,,,,,
31257,107.24587757371505,3,31168,493,14.09,677,1,7.04,107.24587757371505,1683583763,0,10400.0,1.0,35.97,0.0,10368.0,1.0,0.0,36.07,35.18,0.0,1.0,10240.0,,,,,,,
31394,107.26219128132891,3,31296,494,12.81,679,1,6.4,107.26219128132891,1683583765,0,10464.0,1.0,35.99,0.0,10432.0,1.0,0.0,36.07,35.19,0.0,1.0,10272.0,,,,,,,
31531,107.25325227283483,3,31456,495,11.53,680,1,5.76,107.25325227283483,1683583766,0,10496.0,1.0,35.98,0.0,10464.0,1.0,0.0,36.08,35.2,0.0,1.0,10336.0,,,,,,,
31668,107.22019340460429,3,31584,496,10.26,681,1,5.13,107.22019340460429,1683583767,0,10560.0,1.0,35.97,0.0,10528.0,1.0,0.0,36.07,35.22,0.0,1.0,10368.0,,,,,,,
31806,107.18340861139376,3,31712,497,8.98,683,1,4.49,107.18340861139376,1683583769,0,10592.0,1.0,35.98,0.0,10560.0,1.0,0.0,36.05,35.19,0.0,1.0,10432.0,,,,,,,
31943,107.14607760509645,3,31840,498,7.7,684,1,3.85,107.14607760509645,1683583770,0,10656.0,1.0,35.96,0.0,10592.0,1.0,0.0,36.04,35.18,0.0,1.0,10464.0,,,,,,,
32080,107.13814932819143,3,31968,499,6.42,685,1,3.21,107.13814932819143,1683583771,0,10688.0,1.0,35.96,0.0,10656.0,1.0,0.0,36.02,35.17,0.0,1.0,10496.0,,,,,,,
32218,107.16933521727401,3,32128,500,5.13,686,1,2.57,107.16933521727401,1683583772,0,10720.0,1.0,35.96,0.0,10688.0,1.0,0.0,36.01,35.17,0.0,1.0,10560.0,,,,,,,
32355,107.1846802550664,3,32256,501,3.85,688,1,1.92,107.1846802550664,1683583774,0,10784.0,1.0,35.96,0.0,10752.0,1.0,0.0,36.03,35.18,0.0,1.0,10592.0,,,,,,,
32492,107.15490536418486,3,32416,502,2.58,689,1,1.29,107.15490536418486,1683583775,0,10816.0,1.0,35.96,0.0,10784.0,1.0,0.0,36.04,35.19,0.0,1.0,10656.0,,,,,,,
32630,107.16451993491931,3,32512,503,1.29,690,1,0.64,107.16451993491931,1683583776,0,10880.0,1.0,35.96,0.0,10848.0,1.0,0.0,36.02,35.17,0.0,1.0,10688.0,,,,,,,
32768,107.20662270005337,3,32704,504,0.0,692,1,0.5,107.20662270005337,1683583778,0,10912.0,1.0,35.97,0.0,10880.0,1.0,0.0,36.03,35.17,0.0,1.0,10720.0,,,,,,,
32906,107.18241693473279,3,32800,505,0.0,693,1,0.5,107.18241693473279,1683583779,0,10976.0,1.0,36.0,0.0,10944.0,1.0,0.0,36.05,35.16,0.0,1.0,10784.0,,,,,,,
33043,107.18241693473279,3,32800,506,0.0,694,1,0.5,107.18241693473279,1683583780,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33181,107.18241693473279,3,32800,507,0.0,695,1,0.5,107.18241693473279,1683583781,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33319,107.18241693473279,3,32800,508,0.0,697,1,0.5,107.18241693473279,1683583783,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33456,107.18241693473279,3,32800,509,0.0,698,1,0.5,107.18241693473279,1683583784,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33593,107.18241693473279,3,32800,510,0.0,699,1,0.5,107.18241693473279,1683583785,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33731,107.18241693473279,3,32800,511,0.0,701,1,0.5,107.18241693473279,1683583787,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
33869,107.18241693473279,3,32800,512,0.0,702,1,0.5,107.18241693473279,1683583788,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34007,107.18241693473279,3,32800,513,0.0,703,1,0.5,107.18241693473279,1683583789,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34144,107.18241693473279,3,32800,514,0.0,704,1,0.5,107.18241693473279,1683583790,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34282,107.18241693473279,3,32800,515,0.0,706,1,0.5,107.18241693473279,1683583792,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34421,107.18241693473279,3,32800,516,0.0,707,1,0.5,107.18241693473279,1683583793,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34559,107.18241693473279,3,32800,517,0.0,708,1,0.5,107.18241693473279,1683583794,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34696,107.18241693473279,3,32800,518,0.0,710,1,0.5,107.18241693473279,1683583796,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34833,107.18241693473279,3,32800,519,0.0,711,1,0.5,107.18241693473279,1683583797,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
34970,107.18241693473279,3,32800,520,0.0,712,1,0.5,107.18241693473279,1683583798,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
35108,107.18241693473279,3,32800,521,0.0,713,1,0.5,107.18241693473279,1683583799,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
35245,107.18241693473279,3,32800,522,0.0,715,1,0.5,107.18241693473279,1683583801,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
35382,107.18241693473279,3,32800,523,0.0,716,1,0.5,107.18241693473279,1683583802,0,11008.0,1.0,36.0,0.0,10976.0,1.0,0.0,36.04,35.14,0.0,1.0,10816.0,,,,,,,
