03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
14387,105.13953447587426,3,14304,391,174.83,493,1,10.0,105.13953447587426,1683588182,0,4672.0,1.0,34.5,0.0,4800.0,1.0,0.0,35.48,35.16,0.0,1.0,4736.0,,,,,,,
14508,105.15687802317618,3,14432,392,173.64,494,1,10.0,105.15687802317618,1683588183,0,4704.0,1.0,34.5,0.0,4832.0,1.0,0.0,35.47,35.16,0.0,1.0,4768.0,,,,,,,
14630,105.18799725221075,3,14592,393,172.44,495,1,10.0,105.18799725221075,1683588184,0,4736.0,1.0,34.51,0.0,4864.0,1.0,0.0,35.46,35.19,0.0,1.0,4832.0,,,,,,,
14752,105.1967454410337,3,14688,394,171.26,496,1,10.0,105.1967454410337,1683588185,0,4800.0,1.0,34.52,0.0,4928.0,1.0,0.0,35.47,35.19,0.0,1.0,4864.0,,,,,,,
14873,105.21308141326068,3,14816,395,170.08,498,1,10.0,105.21308141326068,1683588187,0,4832.0,1.0,34.52,0.0,4960.0,1.0,0.0,35.47,35.21,0.0,1.0,4896.0,,,,,,,
14995,105.21099630300057,3,14944,396,168.93,499,1,10.0,105.21099630300057,1683588188,0,4864.0,1.0,34.53,0.0,4992.0,1.0,0.0,35.45,35.23,0.0,1.0,4960.0,,,,,,,
15117,105.21673978014806,3,15072,397,167.76,500,1,10.0,105.21673978014806,1683588189,0,4896.0,1.0,34.53,0.0,5056.0,1.0,0.0,35.45,35.23,0.0,1.0,4992.0,,,,,,,
15239,105.23232304245808,3,15168,398,166.58,501,1,10.0,105.23232304245808,1683588190,0,4960.0,1.0,34.51,0.0,5088.0,1.0,0.0,35.46,35.25,0.0,1.0,5024.0,,,,,,,
15361,105.24393214116033,3,15296,399,165.4,502,1,10.0,105.24393214116033,1683588191,0,4992.0,1.0,34.53,0.0,5120.0,1.0,0.0,35.46,35.24,0.0,1.0,5056.0,,,,,,,
15483,105.25591908467271,3,15424,400,164.22,503,1,10.0,105.25591908467271,1683588192,0,5024.0,1.0,34.53,0.0,5152.0,1.0,0.0,35.47,35.25,0.0,1.0,5120.0,,,,,,,
15604,105.2415969347025,3,15552,401,163.09,505,1,10.0,105.2415969347025,1683588194,0,5056.0,1.0,34.53,0.0,5216.0,1.0,0.0,35.46,35.26,0.0,1.0,5152.0,,,,,,,
15725,105.26741545209626,3,15648,402,161.9,506,1,10.0,105.26741545209626,1683588195,0,5120.0,1.0,34.52,0.0,5248.0,1.0,0.0,35.46,35.26,0.0,1.0,5184.0,,,,,,,
15848,105.28261517878849,3,15808,403,160.71,507,1,10.0,105.28261517878849,1683588196,0,5152.0,1.0,34.53,0.0,5280.0,1.0,0.0,35.47,35.26,0.0,1.0,5216.0,,,,,,,
15969,105.25813371082343,3,15904,404,159.59,508,1,10.0,105.25813371082343,1683588197,0,5184.0,1.0,34.53,0.0,5344.0,1.0,0.0,35.47,35.28,0.0,1.0,5280.0,,,,,,,
16091,105.26862820632279,3,16032,405,158.42,509,1,10.0,105.26862820632279,1683588198,0,5216.0,1.0,34.53,0.0,5376.0,1.0,0.0,35.46,35.27,0.0,1.0,5312.0,,,,,,,
16213,105.2965041954152,3,16160,406,157.22,510,1,10.0,105.2965041954152,1683588199,0,5280.0,1.0,34.55,0.0,5408.0,1.0,0.0,35.46,35.25,0.0,1.0,5344.0,,,,,,,
16334,105.28916650263307,3,16288,407,156.09,511,1,10.0,105.28916650263307,1683588200,0,5312.0,1.0,34.58,0.0,5440.0,1.0,0.0,35.46,35.26,0.0,1.0,5408.0,,,,,,,
16455,105.29575909897113,3,16384,408,154.92,513,1,10.0,105.29575909897113,1683588202,0,5344.0,1.0,34.57,0.0,5504.0,1.0,0.0,35.46,35.26,0.0,1.0,5440.0,,,,,,,
16577,105.29261365309554,3,16512,409,153.78,514,1,10.0,105.29261365309554,1683588203,0,5376.0,1.0,34.58,0.0,5536.0,1.0,0.0,35.47,35.25,0.0,1.0,5472.0,,,,,,,
16699,105.31334058861268,3,16672,410,152.59,515,1,10.0,105.31334058861268,1683588204,0,5440.0,1.0,34.57,0.0,5568.0,1.0,0.0,35.47,35.25,0.0,1.0,5504.0,,,,,,,
16821,105.30340426012786,3,16768,411,151.44,516,1,10.0,105.30340426012786,1683588205,0,5472.0,1.0,34.57,0.0,5632.0,1.0,0.0,35.47,35.27,0.0,1.0,5568.0,,,,,,,
16943,105.30344606669031,3,16864,412,150.28,517,1,10.0,105.30344606669031,1683588206,0,5504.0,1.0,34.56,0.0,5664.0,1.0,0.0,35.46,35.28,0.0,1.0,5600.0,,,,,,,
17065,105.28744984683073,3,16992,413,149.15,518,1,10.0,105.28744984683073,1683588207,0,5536.0,1.0,34.56,0.0,5696.0,1.0,0.0,35.46,35.29,0.0,1.0,5632.0,,,,,,,
17187,105.29656381931933,3,17152,414,147.97,520,1,10.0,105.29656381931933,1683588209,0,5600.0,1.0,34.55,0.0,5728.0,1.0,0.0,35.45,35.29,0.0,1.0,5664.0,,,,,,,
17309,105.31683474409681,3,17248,415,146.78,521,1,10.0,105.31683474409681,1683588210,0,5632.0,1.0,34.55,0.0,5792.0,1.0,0.0,35.43,35.31,0.0,1.0,5728.0,,,,,,,
17432,105.31388655699747,3,17344,416,145.63,522,1,10.0,105.31388655699747,1683588211,0,5664.0,1.0,34.56,0.0,5824.0,1.0,0.0,35.44,35.32,0.0,1.0,5760.0,,,,,,,
17554,105.31818985392243,3,17536,417,144.46,523,1,10.0,105.31818985392243,1683588212,0,5696.0,1.0,34.57,0.0,5856.0,1.0,0.0,35.43,35.31,0.0,1.0,5792.0,,,,,,,
17675,105.30535823431705,3,17632,418,143.33,524,1,10.0,105.30535823431705,1683588213,0,5760.0,1.0,34.56,0.0,5920.0,1.0,0.0,35.43,35.33,0.0,1.0,5856.0,,,,,,,
17796,105.33770632223391,3,17728,419,142.13,525,1,10.0,105.33770632223391,1683588214,0,5792.0,1.0,34.55,0.0,5952.0,1.0,0.0,35.43,35.32,0.0,1.0,5888.0,,,,,,,
17917,105.35454213689825,3,17824,420,140.96,526,1,10.0,105.35454213689825,1683588215,0,5824.0,1.0,34.56,0.0,5984.0,1.0,0.0,35.44,35.34,0.0,1.0,5920.0,,,,,,,
18039,105.38646104948496,3,18016,421,139.76,528,1,10.0,105.38646104948496,1683588217,0,5856.0,1.0,34.57,0.0,6016.0,1.0,0.0,35.44,35.34,0.0,1.0,5952.0,,,,,,,
18161,105.3767997163877,3,18112,422,138.62,529,1,10.0,105.3767997163877,1683588218,0,5920.0,1.0,34.56,0.0,6080.0,1.0,0.0,35.46,35.37,0.0,1.0,6016.0,,,,,,,
18283,105.3504545904723,3,18208,423,137.5,530,1,10.0,105.3504545904723,1683588219,0,5952.0,1.0,34.56,0.0,6112.0,1.0,0.0,35.45,35.37,0.0,1.0,6048.0,,,,,,,
18405,105.36617453485798,3,18336,424,136.31,531,1,10.0,105.36617453485798,1683588220,0,5984.0,1.0,34.55,0.0,6144.0,1.0,0.0,35.45,35.35,0.0,1.0,6080.0,,,,,,,
18527,105.35071874487002,3,18496,425,135.18,532,1,10.0,105.35071874487002,1683588221,0,6016.0,1.0,34.57,0.0,6176.0,1.0,0.0,35.44,35.35,0.0,1.0,6144.0,,,,,,,
18648,105.36719460972708,3,18592,426,134.01,533,1,10.0,105.36719460972708,1683588222,0,6080.0,1.0,34.56,0.0,6240.0,1.0,0.0,35.45,35.34,0.0,1.0,6176.0,,,,,,,
18770,105.37438818822778,3,18688,427,132.84,535,1,10.0,105.37438818822778,1683588224,0,6112.0,1.0,34.58,0.0,6272.0,1.0,0.0,35.45,35.34,0.0,1.0,6208.0,,,,,,,
18891,105.37258433845028,3,18848,428,131.69,536,1,10.0,105.37258433845028,1683588225,0,6144.0,1.0,34.58,0.0,6304.0,1.0,0.0,35.44,35.35,0.0,1.0,6240.0,,,,,,,
19013,105.35618595884279,3,18976,429,130.56,537,1,10.0,105.35618595884279,1683588226,0,6176.0,1.0,34.6,0.0,6368.0,1.0,0.0,35.43,35.34,0.0,1.0,6304.0,,,,,,,
19134,105.31829320224162,3,19072,430,129.46,538,1,10.0,105.31829320224162,1683588227,0,6240.0,1.0,34.57,0.0,6400.0,1.0,0.0,35.44,35.35,0.0,1.0,6336.0,,,,,,,
19256,105.32842719394492,3,19168,431,128.28,539,1,10.0,105.32842719394492,1683588228,0,6272.0,1.0,34.56,0.0,6432.0,1.0,0.0,35.43,35.34,0.0,1.0,6368.0,,,,,,,
19377,105.33550069434867,3,19328,432,127.12,540,1,10.0,105.33550069434867,1683588229,0,6304.0,1.0,34.58,0.0,6464.0,1.0,0.0,35.44,35.31,0.0,1.0,6400.0,,,,,,,
19500,105.33413271925457,3,19456,433,125.97,541,1,10.0,105.33413271925457,1683588230,0,6336.0,1.0,34.57,0.0,6528.0,1.0,0.0,35.45,35.32,0.0,1.0,6464.0,,,,,,,
19622,105.31063662909385,3,19552,434,124.83,543,1,10.0,105.31063662909385,1683588232,0,6400.0,1.0,34.56,0.0,6560.0,1.0,0.0,35.45,35.32,0.0,1.0,6496.0,,,,,,,
19744,105.31379753922086,3,19712,435,123.67,544,1,10.0,105.31379753922086,1683588233,0,6432.0,1.0,34.55,0.0,6592.0,1.0,0.0,35.45,35.3,0.0,1.0,6528.0,,,,,,,
19865,105.33808443492885,3,19808,436,122.49,545,1,10.0,105.33808443492885,1683588234,0,6464.0,1.0,34.55,0.0,6656.0,1.0,0.0,35.45,35.31,0.0,1.0,6592.0,,,,,,,
19988,105.3591882634654,3,19936,437,121.3,546,1,10.0,105.3591882634654,1683588235,0,6496.0,1.0,34.58,0.0,6688.0,1.0,0.0,35.45,35.31,0.0,1.0,6624.0,,,,,,,
20110,105.35607505158411,3,20032,438,120.15,547,1,10.0,105.35607505158411,1683588236,0,6560.0,1.0,34.59,0.0,6720.0,1.0,0.0,35.45,35.32,0.0,1.0,6656.0,,,,,,,
20231,105.3232933964251,3,20192,439,119.03,548,1,10.0,105.3232933964251,1683588237,0,6592.0,1.0,34.58,0.0,6752.0,1.0,0.0,35.45,35.32,0.0,1.0,6688.0,,,,,,,
20353,105.33363174149108,3,20288,440,117.86,550,1,10.0,105.33363174149108,1683588239,0,6624.0,1.0,34.58,0.0,6816.0,1.0,0.0,35.43,35.32,0.0,1.0,6752.0,,,,,,,
20475,105.31266931115582,3,20416,441,116.73,551,1,10.0,105.31266931115582,1683588240,0,6656.0,1.0,34.58,0.0,6848.0,1.0,0.0,35.43,35.32,0.0,1.0,6784.0,,,,,,,
20597,105.318421940868,3,20576,442,115.56,552,1,10.0,105.318421940868,1683588241,0,6720.0,1.0,34.56,0.0,6880.0,1.0,0.0,35.43,35.32,0.0,1.0,6816.0,,,,,,,
20719,105.31654908316307,3,20672,443,114.41,553,1,10.0,105.31654908316307,1683588242,0,6752.0,1.0,34.57,0.0,6944.0,1.0,0.0,35.43,35.31,0.0,1.0,6880.0,,,,,,,
20841,105.31016067935013,3,20768,444,113.26,554,1,10.0,105.31016067935013,1683588243,0,6784.0,1.0,34.57,0.0,6976.0,1.0,0.0,35.44,35.31,0.0,1.0,6912.0,,,,,,,
20964,105.31192423903018,3,20896,445,112.09,555,1,10.0,105.31192423903018,1683588244,0,6816.0,1.0,34.57,0.0,7008.0,1.0,0.0,35.43,35.31,0.0,1.0,6944.0,,,,,,,
21085,105.30174812364159,3,21056,446,110.94,557,1,10.0,105.30174812364159,1683588246,0,6880.0,1.0,34.58,0.0,7040.0,1.0,0.0,35.44,35.3,0.0,1.0,6976.0,,,,,,,
21207,105.30734228630389,3,21152,447,109.78,558,1,10.0,105.30734228630389,1683588247,0,6912.0,1.0,34.57,0.0,7104.0,1.0,0.0,35.43,35.3,0.0,1.0,7040.0,,,,,,,
21329,105.31364679370725,3,21248,448,108.62,559,1,10.0,105.31364679370725,1683588248,0,6944.0,1.0,34.59,0.0,7136.0,1.0,0.0,35.43,35.29,0.0,1.0,7072.0,,,,,,,
21451,105.3032719852958,3,21376,449,107.47,560,1,10.0,105.3032719852958,1683588249,0,6976.0,1.0,34.59,0.0,7168.0,1.0,0.0,35.42,35.3,0.0,1.0,7104.0,,,,,,,
21572,105.24584685973713,3,21536,450,106.38,561,1,10.0,105.24584685973713,1683588250,0,7040.0,1.0,34.58,0.0,7200.0,1.0,0.0,35.42,35.3,0.0,1.0,7136.0,,,,,,,
21694,105.25138141344223,3,21632,451,105.21,562,1,10.0,105.25138141344223,1683588251,0,7072.0,1.0,34.57,0.0,7264.0,1.0,0.0,35.4,35.28,0.0,1.0,7200.0,,,,,,,
21815,105.22974308791993,3,21728,452,104.08,563,1,10.0,105.22974308791993,1683588252,0,7104.0,1.0,34.58,0.0,7296.0,1.0,0.0,35.38,35.29,0.0,1.0,7232.0,,,,,,,
21937,105.2090362726081,3,21920,453,102.95,565,1,10.0,105.2090362726081,1683588254,0,7136.0,1.0,34.58,0.0,7328.0,1.0,0.0,35.38,35.27,0.0,1.0,7264.0,,,,,,,
22059,105.22719929470597,3,22016,454,101.77,566,1,10.0,105.22719929470597,1683588255,0,7200.0,1.0,34.59,0.0,7392.0,1.0,0.0,35.37,35.24,0.0,1.0,7328.0,,,,,,,
22181,105.2437731023106,3,22112,455,100.6,567,1,10.0,105.2437731023106,1683588256,0,7232.0,1.0,34.59,0.0,7424.0,1.0,0.0,35.39,35.25,0.0,1.0,7360.0,,,,,,,
22302,105.26322777956833,3,22208,456,99.42,568,1,10.0,105.26322777956833,1683588257,0,7264.0,1.0,34.61,0.0,7456.0,1.0,0.0,35.39,35.25,0.0,1.0,7392.0,,,,,,,
22425,105.28422381410866,3,22400,457,98.24,569,1,10.0,105.28422381410866,1683588258,0,7296.0,1.0,34.61,0.0,7488.0,1.0,0.0,35.4,35.25,0.0,1.0,7424.0,,,,,,,
22545,105.252952950195,3,22496,458,97.12,570,1,10.0,105.252952950195,1683588259,0,7360.0,1.0,34.6,0.0,7552.0,1.0,0.0,35.41,35.28,0.0,1.0,7488.0,,,,,,,
22667,105.27595844848406,3,22592,459,95.94,572,1,10.0,105.27595844848406,1683588261,0,7392.0,1.0,34.59,0.0,7584.0,1.0,0.0,35.4,35.27,0.0,1.0,7520.0,,,,,,,
22789,105.26207550849554,3,22720,460,94.8,573,1,10.0,105.26207550849554,1683588262,0,7424.0,1.0,34.6,0.0,7616.0,1.0,0.0,35.4,35.27,0.0,1.0,7552.0,,,,,,,
22911,105.25286408919932,3,22880,461,93.65,574,1,10.0,105.25286408919932,1683588263,0,7456.0,1.0,34.6,0.0,7680.0,1.0,0.0,35.39,35.28,0.0,1.0,7584.0,,,,,,,
23032,105.22368006153442,3,22976,462,92.52,575,1,10.0,105.22368006153442,1683588264,0,7520.0,1.0,34.59,0.0,7712.0,1.0,0.0,35.39,35.27,0.0,1.0,7648.0,,,,,,,
23154,105.22495816809385,3,23072,463,91.36,576,1,10.0,105.22495816809385,1683588265,0,7552.0,1.0,34.58,0.0,7744.0,1.0,0.0,35.38,35.26,0.0,1.0,7680.0,,,,,,,
23277,105.23289687702561,3,23232,464,90.19,577,1,10.0,105.23289687702561,1683588266,0,7584.0,1.0,34.59,0.0,7776.0,1.0,0.0,35.38,35.26,0.0,1.0,7712.0,,,,,,,
23398,105.24980863483847,3,23360,465,89.03,579,1,10.0,105.24980863483847,1683588268,0,7616.0,1.0,34.59,0.0,7840.0,1.0,0.0,35.38,35.27,0.0,1.0,7776.0,,,,,,,
23520,105.2403875200109,3,23456,466,87.88,580,1,10.0,105.2403875200109,1683588269,0,7680.0,1.0,34.6,0.0,7872.0,1.0,0.0,35.38,35.27,0.0,1.0,7808.0,,,,,,,
23641,105.22258522143545,3,23584,467,86.74,581,1,10.0,105.22258522143545,1683588270,0,7712.0,1.0,34.6,0.0,7904.0,1.0,0.0,35.38,35.26,0.0,1.0,7840.0,,,,,,,
23763,105.23707833586712,3,23712,468,85.57,582,1,10.0,105.23707833586712,1683588271,0,7744.0,1.0,34.59,0.0,7968.0,1.0,0.0,35.38,35.25,0.0,1.0,7872.0,,,,,,,
23884,105.24207298285683,3,23840,469,84.41,583,1,10.0,105.24207298285683,1683588272,0,7776.0,1.0,34.57,0.0,8000.0,1.0,0.0,35.39,35.27,0.0,1.0,7936.0,,,,,,,
24006,105.24755096545525,3,23936,470,83.25,584,1,10.0,105.24755096545525,1683588273,0,7840.0,1.0,34.58,0.0,8032.0,1.0,0.0,35.4,35.26,0.0,1.0,7968.0,,,,,,,
24128,105.22387870617403,3,24064,471,82.11,585,1,10.0,105.22387870617403,1683588274,0,7872.0,1.0,34.59,0.0,8064.0,1.0,0.0,35.41,35.25,0.0,1.0,8000.0,,,,,,,
24249,105.2099372887654,3,24192,472,80.97,587,1,10.0,105.2099372887654,1683588276,0,7904.0,1.0,34.59,0.0,8128.0,1.0,0.0,35.4,35.24,0.0,1.0,8032.0,,,,,,,
24371,105.2215172303344,3,24320,473,79.8,588,1,10.0,105.2215172303344,1683588277,0,7936.0,1.0,34.6,0.0,8160.0,1.0,0.0,35.39,35.22,0.0,1.0,8096.0,,,,,,,
24493,105.23998395772496,3,24416,474,78.63,589,1,10.0,105.23998395772496,1683588278,0,8000.0,1.0,34.59,0.0,8192.0,1.0,0.0,35.39,35.24,0.0,1.0,8128.0,,,,,,,
24614,105.20638428867017,3,24576,475,77.5,590,1,10.0,105.20638428867017,1683588279,0,8032.0,1.0,34.6,0.0,8224.0,1.0,0.0,35.39,35.25,0.0,1.0,8160.0,,,,,,,
24736,105.1970058899972,3,24672,476,76.36,591,1,10.0,105.1970058899972,1683588280,0,8064.0,1.0,34.59,0.0,8288.0,1.0,0.0,35.38,35.23,0.0,1.0,8224.0,,,,,,,
24857,105.18837054842419,3,24800,477,75.21,592,1,10.0,105.18837054842419,1683588281,0,8096.0,1.0,34.6,0.0,8320.0,1.0,0.0,35.38,35.22,0.0,1.0,8256.0,,,,,,,
24979,105.17791234795604,3,24928,478,74.06,594,1,10.0,105.17791234795604,1683588283,0,8160.0,1.0,34.59,0.0,8352.0,1.0,0.0,35.38,35.21,0.0,1.0,8288.0,,,,,,,
25100,105.16576253922284,3,25056,479,72.91,595,1,10.0,105.16576253922284,1683588284,0,8192.0,1.0,34.6,0.0,8416.0,1.0,0.0,35.38,35.2,0.0,1.0,8320.0,,,,,,,
25222,105.16895588994552,3,25152,480,71.75,596,1,10.0,105.16895588994552,1683588285,0,8224.0,1.0,34.59,0.0,8448.0,1.0,0.0,35.37,35.2,0.0,1.0,8384.0,,,,,,,
25343,105.18040268514778,3,25280,481,70.59,597,1,10.0,105.18040268514778,1683588286,0,8256.0,1.0,34.59,0.0,8480.0,1.0,0.0,35.37,35.21,0.0,1.0,8416.0,,,,,,,
25464,105.16993614001719,3,25408,482,69.45,598,1,10.0,105.16993614001719,1683588287,0,8320.0,1.0,34.6,0.0,8512.0,1.0,0.0,35.37,35.21,0.0,1.0,8448.0,,,,,,,
25586,105.18377074597944,3,25536,483,68.28,599,1,10.0,105.18377074597944,1683588288,0,8352.0,1.0,34.59,0.0,8576.0,1.0,0.0,35.37,35.2,0.0,1.0,8480.0,,,,,,,
25708,105.19001207282945,3,25632,484,67.12,600,1,10.0,105.19001207282945,1683588289,0,8384.0,1.0,34.61,0.0,8608.0,1.0,0.0,35.39,35.19,0.0,1.0,8544.0,,,,,,,
25829,105.2030030398603,3,25792,485,65.96,602,1,10.0,105.2030030398603,1683588291,0,8416.0,1.0,34.59,0.0,8640.0,1.0,0.0,35.38,35.22,0.0,1.0,8576.0,,,,,,,
25951,105.17847651296606,3,25920,486,64.82,603,1,10.0,105.17847651296606,1683588292,0,8480.0,1.0,34.59,0.0,8704.0,1.0,0.0,35.39,35.22,0.0,1.0,8608.0,,,,,,,
26072,105.16262641430902,3,26016,487,63.67,604,1,10.0,105.16262641430902,1683588293,0,8512.0,1.0,34.58,0.0,8736.0,1.0,0.0,35.4,35.2,0.0,1.0,8672.0,,,,,,,
26193,105.15121696568292,3,26112,488,62.52,605,1,10.0,105.15121696568292,1683588294,0,8544.0,1.0,34.58,0.0,8768.0,1.0,0.0,35.38,35.2,0.0,1.0,8704.0,,,,,,,
26315,105.13988041000805,3,26272,489,61.37,606,1,10.0,105.13988041000805,1683588295,0,8576.0,1.0,34.59,0.0,8800.0,1.0,0.0,35.38,35.18,0.0,1.0,8736.0,,,,,,,
26437,105.14369334546913,3,26400,490,60.21,607,1,10.0,105.14369334546913,1683588296,0,8640.0,1.0,34.59,0.0,8864.0,1.0,0.0,35.38,35.17,0.0,1.0,8768.0,,,,,,,
26558,105.15812435728779,3,26496,491,59.05,609,1,10.0,105.15812435728779,1683588298,0,8672.0,1.0,34.59,0.0,8896.0,1.0,0.0,35.38,35.18,0.0,1.0,8832.0,,,,,,,
26679,105.17112244447117,3,26592,492,57.89,610,1,10.0,105.17112244447117,1683588299,0,8704.0,1.0,34.59,0.0,8928.0,1.0,0.0,35.39,35.17,0.0,1.0,8864.0,,,,,,,
26800,105.18677634667719,3,26752,493,56.73,611,1,10.0,105.18677634667719,1683588300,0,8736.0,1.0,34.59,0.0,8960.0,1.0,0.0,35.4,35.18,0.0,1.0,8896.0,,,,,,,
26923,105.16084684418892,3,26880,494,55.58,612,1,10.0,105.16084684418892,1683588301,0,8800.0,1.0,34.6,0.0,9024.0,1.0,0.0,35.38,35.2,0.0,1.0,8928.0,,,,,,,
27045,105.16357249111272,3,26976,495,54.42,613,1,10.0,105.16357249111272,1683588302,0,8832.0,1.0,34.6,0.0,9056.0,1.0,0.0,35.38,35.18,0.0,1.0,8992.0,,,,,,,
27166,105.16801470018973,3,27104,496,53.27,614,1,10.0,105.16801470018973,1683588303,0,8864.0,1.0,34.61,0.0,9088.0,1.0,0.0,35.38,35.17,0.0,1.0,9024.0,,,,,,,
27287,105.14757811899202,3,27232,497,52.13,616,1,10.0,105.14757811899202,1683588305,0,8896.0,1.0,34.6,0.0,9152.0,1.0,0.0,35.4,35.17,0.0,1.0,9056.0,,,,,,,
27408,105.13818985811304,3,27360,498,50.98,617,1,10.0,105.13818985811304,1683588306,0,8960.0,1.0,34.6,0.0,9184.0,1.0,0.0,35.39,35.16,0.0,1.0,9088.0,,,,,,,
27530,105.13401777379507,3,27456,499,49.82,618,1,10.0,105.13401777379507,1683588307,0,8992.0,1.0,34.6,0.0,9216.0,1.0,0.0,35.39,35.15,0.0,1.0,9152.0,,,,,,,
27652,105.13930266489274,3,27584,500,48.66,619,1,10.0,105.13930266489274,1683588308,0,9024.0,1.0,34.59,0.0,9248.0,1.0,0.0,35.41,35.13,0.0,1.0,9184.0,,,,,,,
27774,105.12463152429493,3,27744,501,47.51,620,1,10.0,105.12463152429493,1683588309,0,9056.0,1.0,34.6,0.0,9312.0,1.0,0.0,35.4,35.13,0.0,1.0,9216.0,,,,,,,
27894,105.1174362340538,3,27840,502,46.36,621,1,10.0,105.1174362340538,1683588310,0,9120.0,1.0,34.59,0.0,9344.0,1.0,0.0,35.4,35.13,0.0,1.0,9280.0,,,,,,,
28016,105.12235380508788,3,27968,503,45.2,622,1,10.0,105.12235380508788,1683588311,0,9152.0,1.0,34.59,0.0,9376.0,1.0,0.0,35.4,35.13,0.0,1.0,9312.0,,,,,,,
28137,105.11208383160613,3,28064,504,44.06,624,1,10.0,105.11208383160613,1683588313,0,9184.0,1.0,34.58,0.0,9440.0,1.0,0.0,35.39,35.15,0.0,1.0,9344.0,,,,,,,
28259,105.16808560744707,3,28224,505,42.87,625,1,10.0,105.16808560744707,1683588314,0,9216.0,1.0,34.58,0.0,9472.0,1.0,0.0,35.38,35.15,0.0,1.0,9376.0,,,,,,,
28381,105.15836419007873,3,28320,506,41.72,626,1,10.0,105.15836419007873,1683588315,0,9280.0,1.0,34.59,0.0,9504.0,1.0,0.0,35.38,35.2,0.0,1.0,9440.0,,,,,,,
28502,105.15055472694675,3,28448,507,40.57,627,1,10.0,105.15055472694675,1683588316,0,9312.0,1.0,34.59,0.0,9536.0,1.0,0.0,35.38,35.19,0.0,1.0,9472.0,,,,,,,
28623,105.11230879163938,3,28544,508,39.43,628,1,10.0,105.11230879163938,1683588317,0,9344.0,1.0,34.6,0.0,9600.0,1.0,0.0,35.36,35.19,0.0,1.0,9504.0,,,,,,,
28745,105.13166022075677,3,28704,509,38.27,629,1,10.0,105.13166022075677,1683588318,0,9376.0,1.0,34.57,0.0,9632.0,1.0,0.0,35.36,35.18,0.0,1.0,9536.0,,,,,,,
28866,105.10427837008112,3,28800,510,37.12,631,1,10.0,105.10427837008112,1683588320,0,9440.0,1.0,34.59,0.0,9664.0,1.0,0.0,35.35,35.2,0.0,1.0,9600.0,,,,,,,
28988,105.11368694856468,3,28928,511,35.96,632,1,10.0,105.11368694856468,1683588321,0,9472.0,1.0,34.57,0.0,9696.0,1.0,0.0,35.35,35.18,0.0,1.0,9632.0,,,,,,,
29108,105.08241831032687,3,29056,512,34.83,633,1,10.0,105.08241831032687,1683588322,0,9504.0,1.0,34.57,0.0,9760.0,1.0,0.0,35.37,35.17,0.0,1.0,9664.0,,,,,,,
29230,105.05175887137545,3,29184,513,33.68,634,1,10.0,105.05175887137545,1683588323,0,9536.0,1.0,34.56,0.0,9792.0,1.0,0.0,35.38,35.14,0.0,1.0,9728.0,,,,,,,
29351,105.06259236751956,3,29312,514,32.52,635,1,10.0,105.06259236751956,1683588324,0,9600.0,1.0,34.54,0.0,9824.0,1.0,0.0,35.37,35.14,0.0,1.0,9760.0,,,,,,,
29473,105.06564440560558,3,29408,515,31.36,636,1,10.0,105.06564440560558,1683588325,0,9632.0,1.0,34.53,0.0,9888.0,1.0,0.0,35.39,35.14,0.0,1.0,9792.0,,,,,,,
29595,105.10650615816535,3,29536,516,30.19,637,1,10.0,105.10650615816535,1683588326,0,9664.0,1.0,34.54,0.0,9920.0,1.0,0.0,35.39,35.14,0.0,1.0,9824.0,,,,,,,
29716,105.10067621041281,3,29664,517,29.04,639,1,10.0,105.10067621041281,1683588328,0,9696.0,1.0,34.55,0.0,9952.0,1.0,0.0,35.39,35.17,0.0,1.0,9888.0,,,,,,,
29837,105.07675548848661,3,29792,518,27.89,640,1,10.0,105.07675548848661,1683588329,0,9760.0,1.0,34.55,0.0,9984.0,1.0,0.0,35.38,35.17,0.0,1.0,9920.0,,,,,,,
29959,105.10560340115097,3,29888,519,26.72,641,1,10.0,105.10560340115097,1683588330,0,9792.0,1.0,34.54,0.0,10048.0,1.0,0.0,35.37,35.17,0.0,1.0,9952.0,,,,,,,
30081,105.06904657247298,3,30016,520,25.58,642,1,10.0,105.06904657247298,1683588331,0,9824.0,1.0,34.55,0.0,10080.0,1.0,0.0,35.39,35.17,0.0,1.0,9984.0,,,,,,,
30202,105.08097003630398,3,30176,521,24.42,643,1,10.0,105.08097003630398,1683588332,0,9856.0,1.0,34.55,0.0,10112.0,1.0,0.0,35.39,35.13,0.0,1.0,10048.0,,,,,,,
